date,fips_x,county,POSITIVE
2020-02-14,101,Sutter County,0.0
2020-02-14,005,Amador County,0.0
2020-02-14,033,Lake County,0.0
2020-02-14,063,Plumas County,0.0
2020-02-14,081,San Mateo County,0.0
2020-02-14,093,Siskiyou County,0.0
2020-02-14,087,Santa Cruz County,0.0
2020-02-14,021,Glenn County,0.0
2020-02-14,079,San Luis Obispo County,0.0
2020-02-15,091,Sierra County,0.0
2020-02-15,067,Sacramento County,0.0
2020-02-15,083,Santa Barbara County,0.0
2020-02-15,009,Calaveras County,0.0
2020-02-15,111,Ventura County,0.0
2020-02-15,037,Los Angeles County,0.0
2020-02-15,097,Sonoma County,0.0
2020-02-15,031,Kings County,0.0
2020-02-15,073,San Diego County,0.0
2020-02-15,061,Placer County,0.0
2020-02-15,075,San Francisco County,0.0
2020-02-15,041,Marin County,0.0
2020-02-15,043,Mariposa County,0.0
2020-02-15,035,Lassen County,0.0
2020-02-15,055,Napa County,0.0
2020-02-15,089,Shasta County,0.0
2020-02-15,053,Monterey County,0.0
2020-02-15,105,Trinity County,0.0
2020-02-15,045,Mendocino County,0.0
2020-02-15,027,Inyo County,0.0
2020-02-15,051,Mono County,0.0
2020-02-15,109,Tuolumne County,0.0
2020-02-15,095,Solano County,0.0
2020-02-15,071,San Bernardino County,0.0
2020-02-15,013,Contra Costa County,0.0
2020-02-15,003,Alpine County,0.0
2020-02-15,017,El Dorado County,0.0
2020-02-15,113,Yolo County,0.0
2020-02-15,115,Yuba County,0.0
2020-02-15,069,San Benito County,0.0
2020-02-15,023,Humboldt County,0.0
2020-02-15,065,Riverside County,0.0
2020-02-15,029,Kern County,0.0
2020-02-15,011,Colusa County,0.0
2020-02-15,015,Del Norte County,0.0
2020-02-15,049,Modoc County,0.0
2020-02-15,019,Fresno County,0.0
2020-02-15,039,Madera County,0.0
2020-02-15,085,Santa Clara County,0.0
2020-02-15,103,Tehama County,0.0
2020-02-15,077,San Joaquin County,0.0
2020-02-15,001,Alameda County,0.0
2020-02-15,057,Nevada County,0.0
2020-02-15,007,Butte County,0.0
2020-02-15,047,Merced County,0.0
2020-02-15,107,Tulare County,0.0
2020-02-15,099,Stanislaus County,0.0
2020-02-15,059,Orange County,0.0
2020-02-15,025,Imperial County,0.0
2020-02-15,101,Sutter County,0.0
2020-02-15,005,Amador County,0.0
2020-02-15,033,Lake County,0.0
2020-02-15,063,Plumas County,0.0
2020-02-15,081,San Mateo County,0.0
2020-02-15,093,Siskiyou County,0.0
2020-02-15,087,Santa Cruz County,0.0
2020-02-15,021,Glenn County,0.0
2020-02-15,079,San Luis Obispo County,0.0
2020-02-16,091,Sierra County,0.0
2020-02-16,067,Sacramento County,0.0
2020-02-16,083,Santa Barbara County,0.0
2020-02-16,009,Calaveras County,0.0
2020-02-16,111,Ventura County,0.0
2020-02-16,037,Los Angeles County,0.0
2020-02-16,097,Sonoma County,0.0
2020-02-16,031,Kings County,0.0
2020-02-16,073,San Diego County,0.0
2020-02-16,061,Placer County,0.0
2020-02-16,075,San Francisco County,0.0
2020-02-16,041,Marin County,0.0
2020-02-16,043,Mariposa County,0.0
2020-02-16,035,Lassen County,0.0
2020-02-16,055,Napa County,0.0
2020-02-16,089,Shasta County,0.0
2020-02-16,053,Monterey County,0.0
2020-02-16,105,Trinity County,0.0
2020-02-16,045,Mendocino County,0.0
2020-02-16,027,Inyo County,0.0
2020-02-16,051,Mono County,0.0
2020-02-16,109,Tuolumne County,0.0
2020-02-16,095,Solano County,0.0
2020-02-16,071,San Bernardino County,0.0
2020-02-16,013,Contra Costa County,0.0
2020-02-16,003,Alpine County,0.0
2020-02-16,017,El Dorado County,0.0
2020-02-16,113,Yolo County,0.0
2020-02-16,115,Yuba County,0.0
2020-02-16,069,San Benito County,0.0
2020-02-16,023,Humboldt County,0.0
2020-02-16,065,Riverside County,0.0
2020-02-16,029,Kern County,0.0
2020-02-16,011,Colusa County,0.0
2020-02-16,015,Del Norte County,0.0
2020-02-16,049,Modoc County,0.0
2020-02-16,019,Fresno County,0.0
2020-02-16,039,Madera County,0.0
2020-02-16,085,Santa Clara County,0.0
2020-02-16,103,Tehama County,0.0
2020-02-16,077,San Joaquin County,0.0
2020-02-16,001,Alameda County,0.0
2020-02-16,057,Nevada County,0.0
2020-02-16,007,Butte County,0.0
2020-02-16,047,Merced County,0.0
2020-02-16,107,Tulare County,0.0
2020-02-16,099,Stanislaus County,0.0
2020-02-16,059,Orange County,0.0
2020-02-16,025,Imperial County,0.0
2020-02-16,101,Sutter County,0.0
2020-02-16,005,Amador County,0.0
2020-02-16,033,Lake County,0.0
2020-02-16,063,Plumas County,0.0
2020-02-16,081,San Mateo County,0.0
2020-02-16,093,Siskiyou County,0.0
2020-02-16,087,Santa Cruz County,0.0
2020-02-16,021,Glenn County,0.0
2020-02-16,079,San Luis Obispo County,0.0
2020-02-17,091,Sierra County,0.0
2020-02-17,067,Sacramento County,0.0
2020-02-17,083,Santa Barbara County,0.0
2020-02-17,009,Calaveras County,0.0
2020-02-17,111,Ventura County,0.0
2020-02-17,037,Los Angeles County,0.0
2020-02-17,097,Sonoma County,0.0
2020-02-17,031,Kings County,0.0
2020-02-17,073,San Diego County,0.0
2020-02-17,061,Placer County,0.0
2020-02-17,075,San Francisco County,0.0
2020-02-17,041,Marin County,0.0
2020-02-17,043,Mariposa County,0.0
2020-02-17,035,Lassen County,0.0
2020-02-17,055,Napa County,0.0
2020-02-17,089,Shasta County,0.0
2020-02-17,053,Monterey County,0.0
2020-02-17,105,Trinity County,0.0
2020-02-17,045,Mendocino County,0.0
2020-02-17,027,Inyo County,0.0
2020-02-17,051,Mono County,0.0
2020-02-17,109,Tuolumne County,0.0
2020-02-17,095,Solano County,0.0
2020-02-17,071,San Bernardino County,0.0
2020-02-17,013,Contra Costa County,0.0
2020-02-17,003,Alpine County,0.0
2020-02-17,017,El Dorado County,0.0
2020-02-17,113,Yolo County,0.0
2020-02-17,115,Yuba County,0.0
2020-02-17,069,San Benito County,0.0
2020-02-17,023,Humboldt County,0.0
2020-02-17,065,Riverside County,0.0
2020-02-17,029,Kern County,0.0
2020-02-17,011,Colusa County,0.0
2020-02-17,015,Del Norte County,0.0
2020-02-17,049,Modoc County,0.0
2020-02-17,019,Fresno County,0.0
2020-02-17,039,Madera County,0.0
2020-02-17,085,Santa Clara County,0.0
2020-02-17,103,Tehama County,0.0
2020-02-17,077,San Joaquin County,0.0
2020-02-17,001,Alameda County,0.0
2020-02-17,057,Nevada County,0.0
2020-02-17,007,Butte County,0.0
2020-02-17,047,Merced County,0.0
2020-02-17,107,Tulare County,0.0
2020-02-17,099,Stanislaus County,0.0
2020-02-17,059,Orange County,0.0
2020-02-17,025,Imperial County,0.0
2020-02-17,101,Sutter County,0.0
2020-02-17,005,Amador County,0.0
2020-02-17,033,Lake County,0.0
2020-02-17,063,Plumas County,0.0
2020-02-17,081,San Mateo County,0.0
2020-02-17,093,Siskiyou County,0.0
2020-02-17,087,Santa Cruz County,0.0
2020-02-17,021,Glenn County,0.0
2020-02-17,079,San Luis Obispo County,0.0
2020-02-18,091,Sierra County,0.0
2020-02-18,067,Sacramento County,0.0
2020-02-18,083,Santa Barbara County,0.0
2020-02-18,009,Calaveras County,0.0
2020-02-18,111,Ventura County,0.0
2020-02-18,037,Los Angeles County,0.0
2020-02-18,097,Sonoma County,0.0
2020-02-18,031,Kings County,0.0
2020-02-18,073,San Diego County,0.0
2020-02-18,061,Placer County,0.0
2020-02-18,075,San Francisco County,0.0
2020-02-18,041,Marin County,0.0
2020-02-18,043,Mariposa County,0.0
2020-02-18,035,Lassen County,0.0
2020-02-18,055,Napa County,0.0
2020-02-18,089,Shasta County,0.0
2020-02-18,053,Monterey County,0.0
2020-02-18,105,Trinity County,0.0
2020-02-18,045,Mendocino County,0.0
2020-02-18,027,Inyo County,0.0
2020-02-18,051,Mono County,0.0
2020-02-18,109,Tuolumne County,0.0
2020-02-18,095,Solano County,0.0
2020-02-18,071,San Bernardino County,0.0
2020-02-18,013,Contra Costa County,0.0
2020-02-18,003,Alpine County,0.0
2020-02-18,017,El Dorado County,0.0
2020-02-18,113,Yolo County,0.0
2020-02-18,115,Yuba County,0.0
2020-02-18,069,San Benito County,0.0
2020-02-18,023,Humboldt County,0.0
2020-02-18,065,Riverside County,0.0
2020-02-18,029,Kern County,0.0
2020-02-18,011,Colusa County,0.0
2020-02-18,015,Del Norte County,0.0
2020-02-18,049,Modoc County,0.0
2020-02-18,019,Fresno County,0.0
2020-02-18,039,Madera County,0.0
2020-02-18,085,Santa Clara County,0.0
2020-02-18,103,Tehama County,0.0
2020-02-18,077,San Joaquin County,0.0
2020-02-18,001,Alameda County,0.0
2020-02-18,057,Nevada County,0.0
2020-02-18,007,Butte County,0.0
2020-02-18,047,Merced County,0.0
2020-02-18,107,Tulare County,0.0
2020-02-18,099,Stanislaus County,0.0
2020-02-18,059,Orange County,0.0
2020-02-18,025,Imperial County,0.0
2020-02-18,101,Sutter County,0.0
2020-02-18,005,Amador County,0.0
2020-02-18,033,Lake County,0.0
2020-02-18,063,Plumas County,0.0
2020-02-18,081,San Mateo County,0.0
2020-02-18,093,Siskiyou County,0.0
2020-02-18,087,Santa Cruz County,0.0
2020-02-18,021,Glenn County,0.0
2020-02-18,079,San Luis Obispo County,0.0
2020-02-19,091,Sierra County,0.0
2020-02-19,067,Sacramento County,0.0
2020-02-19,083,Santa Barbara County,0.0
2020-02-19,009,Calaveras County,0.0
2020-02-19,111,Ventura County,0.0
2020-02-19,037,Los Angeles County,0.0
2020-02-19,097,Sonoma County,0.0
2020-02-19,031,Kings County,0.0
2020-02-19,073,San Diego County,0.0
2020-02-19,061,Placer County,0.0
2020-02-19,075,San Francisco County,0.0
2020-02-19,041,Marin County,0.0
2020-02-19,043,Mariposa County,0.0
2020-02-19,035,Lassen County,0.0
2020-02-19,055,Napa County,0.0
2020-02-19,089,Shasta County,0.0
2020-02-19,053,Monterey County,0.0
2020-02-19,105,Trinity County,0.0
2020-02-19,045,Mendocino County,0.0
2020-02-19,027,Inyo County,0.0
2020-02-19,051,Mono County,0.0
2020-02-19,109,Tuolumne County,0.0
2020-02-19,095,Solano County,0.0
2020-02-19,071,San Bernardino County,0.0
2020-02-19,013,Contra Costa County,0.0
2020-02-19,003,Alpine County,0.0
2020-02-19,017,El Dorado County,0.0
2020-02-19,113,Yolo County,0.0
2020-02-19,115,Yuba County,0.0
2020-02-19,069,San Benito County,0.0
2020-02-19,023,Humboldt County,0.0
2020-02-19,065,Riverside County,0.0
2020-02-19,029,Kern County,0.0
2020-02-19,011,Colusa County,0.0
2020-02-19,015,Del Norte County,0.0
2020-02-19,049,Modoc County,0.0
2020-02-19,019,Fresno County,0.0
2020-02-19,039,Madera County,0.0
2020-02-19,085,Santa Clara County,0.0
2020-02-19,103,Tehama County,0.0
2020-02-19,077,San Joaquin County,0.0
2020-02-19,001,Alameda County,0.0
2020-02-19,057,Nevada County,0.0
2020-02-19,007,Butte County,0.0
2020-02-19,047,Merced County,0.0
2020-02-19,107,Tulare County,0.0
2020-02-19,099,Stanislaus County,0.0
2020-02-19,059,Orange County,0.0
2020-02-19,025,Imperial County,0.0
2020-02-19,101,Sutter County,0.0
2020-02-19,005,Amador County,0.0
2020-02-19,033,Lake County,0.0
2020-02-19,063,Plumas County,0.0
2020-02-19,081,San Mateo County,0.0
2020-02-19,093,Siskiyou County,0.0
2020-02-19,087,Santa Cruz County,0.0
2020-02-19,021,Glenn County,0.0
2020-02-19,079,San Luis Obispo County,0.0
2020-02-20,091,Sierra County,0.0
2020-02-20,067,Sacramento County,0.0
2020-02-20,083,Santa Barbara County,0.0
2020-02-20,009,Calaveras County,0.0
2020-02-20,111,Ventura County,0.0
2020-02-20,037,Los Angeles County,0.0
2020-02-20,097,Sonoma County,0.0
2020-02-20,031,Kings County,0.0
2020-02-20,073,San Diego County,0.0
2020-02-20,061,Placer County,0.0
2020-02-20,075,San Francisco County,0.0
2020-02-20,041,Marin County,0.0
2020-02-20,043,Mariposa County,0.0
2020-02-20,035,Lassen County,0.0
2020-02-20,055,Napa County,0.0
2020-02-20,089,Shasta County,0.0
2020-02-20,053,Monterey County,0.0
2020-02-20,105,Trinity County,0.0
2020-02-20,045,Mendocino County,0.0
2020-02-20,027,Inyo County,0.0
2020-02-20,051,Mono County,0.0
2020-02-20,109,Tuolumne County,0.0
2020-02-20,095,Solano County,0.0
2020-02-20,071,San Bernardino County,0.0
2020-02-20,013,Contra Costa County,0.0
2020-02-20,003,Alpine County,0.0
2020-02-20,017,El Dorado County,0.0
2020-02-20,113,Yolo County,0.0
2020-02-20,115,Yuba County,0.0
2020-02-20,069,San Benito County,0.0
2020-02-20,023,Humboldt County,1.0
2020-02-20,065,Riverside County,0.0
2020-02-20,029,Kern County,0.0
2020-02-20,011,Colusa County,0.0
2020-02-20,015,Del Norte County,0.0
2020-02-20,049,Modoc County,0.0
2020-02-20,019,Fresno County,0.0
2020-02-20,039,Madera County,0.0
2020-02-20,085,Santa Clara County,0.0
2020-02-20,103,Tehama County,0.0
2020-02-20,077,San Joaquin County,0.0
2020-02-20,001,Alameda County,0.0
2020-02-20,057,Nevada County,0.0
2020-02-20,007,Butte County,0.0
2020-02-20,047,Merced County,0.0
2020-02-20,107,Tulare County,0.0
2020-02-20,099,Stanislaus County,0.0
2020-02-20,059,Orange County,0.0
2020-02-20,025,Imperial County,0.0
2020-02-20,101,Sutter County,0.0
2020-02-20,005,Amador County,0.0
2020-02-20,033,Lake County,0.0
2020-02-20,063,Plumas County,0.0
2020-02-20,081,San Mateo County,0.0
2020-02-20,093,Siskiyou County,0.0
2020-02-20,087,Santa Cruz County,0.0
2020-02-20,021,Glenn County,0.0
2020-02-20,079,San Luis Obispo County,0.0
2020-02-21,091,Sierra County,0.0
2020-02-21,067,Sacramento County,1.0
2020-02-21,083,Santa Barbara County,0.0
2020-02-21,009,Calaveras County,0.0
2020-02-21,111,Ventura County,0.0
2020-02-21,037,Los Angeles County,0.0
2020-02-21,097,Sonoma County,0.0
2020-02-21,031,Kings County,0.0
2020-02-21,073,San Diego County,0.0
2020-02-21,061,Placer County,0.0
2020-02-21,075,San Francisco County,0.0
2020-02-21,041,Marin County,0.0
2020-02-21,043,Mariposa County,0.0
2020-02-21,035,Lassen County,0.0
2020-02-21,055,Napa County,0.0
2020-02-21,089,Shasta County,0.0
2020-02-21,053,Monterey County,0.0
2020-02-21,105,Trinity County,0.0
2020-02-21,045,Mendocino County,0.0
2020-02-21,027,Inyo County,0.0
2020-02-21,051,Mono County,0.0
2020-02-21,109,Tuolumne County,0.0
2020-02-21,095,Solano County,0.0
2020-02-21,071,San Bernardino County,0.0
2020-02-21,013,Contra Costa County,0.0
2020-02-21,003,Alpine County,0.0
2020-02-21,017,El Dorado County,0.0
2020-02-21,113,Yolo County,0.0
2020-02-21,115,Yuba County,0.0
2020-02-21,069,San Benito County,0.0
2020-02-21,023,Humboldt County,0.0
2020-02-21,065,Riverside County,0.0
2020-02-21,029,Kern County,0.0
2020-02-21,011,Colusa County,0.0
2020-02-21,015,Del Norte County,0.0
2020-02-21,049,Modoc County,0.0
2020-02-21,019,Fresno County,0.0
2020-02-21,039,Madera County,0.0
2020-02-21,085,Santa Clara County,0.0
2020-02-21,103,Tehama County,0.0
2020-02-21,077,San Joaquin County,0.0
2020-02-21,001,Alameda County,0.0
2020-02-21,057,Nevada County,0.0
2020-02-21,007,Butte County,0.0
2020-02-21,047,Merced County,0.0
2020-02-21,107,Tulare County,0.0
2020-02-21,099,Stanislaus County,0.0
2020-02-21,059,Orange County,0.0
2020-02-21,025,Imperial County,0.0
2020-02-21,101,Sutter County,0.0
2020-02-21,005,Amador County,0.0
2020-02-21,033,Lake County,0.0
2020-02-21,063,Plumas County,0.0
2020-02-21,081,San Mateo County,0.0
2020-02-21,093,Siskiyou County,0.0
2020-02-21,087,Santa Cruz County,0.0
2020-02-21,021,Glenn County,0.0
2020-02-21,079,San Luis Obispo County,0.0
2020-02-22,091,Sierra County,0.0
2020-02-22,067,Sacramento County,0.0
2020-02-22,083,Santa Barbara County,0.0
2020-02-22,009,Calaveras County,0.0
2020-02-22,111,Ventura County,0.0
2020-02-22,037,Los Angeles County,0.0
2020-02-22,097,Sonoma County,0.0
2020-02-22,031,Kings County,0.0
2020-02-22,073,San Diego County,0.0
2020-02-22,061,Placer County,0.0
2020-02-22,075,San Francisco County,0.0
2020-02-22,041,Marin County,0.0
2020-02-22,043,Mariposa County,0.0
2020-02-22,035,Lassen County,0.0
2020-02-22,055,Napa County,0.0
2020-02-22,089,Shasta County,0.0
2020-02-22,053,Monterey County,0.0
2020-02-22,105,Trinity County,0.0
2020-02-22,045,Mendocino County,0.0
2020-02-22,027,Inyo County,0.0
2020-02-22,051,Mono County,0.0
2020-02-22,109,Tuolumne County,0.0
2020-02-22,095,Solano County,0.0
2020-02-22,071,San Bernardino County,0.0
2020-02-22,013,Contra Costa County,0.0
2020-02-22,003,Alpine County,0.0
2020-02-22,017,El Dorado County,0.0
2020-02-22,113,Yolo County,0.0
2020-02-22,115,Yuba County,0.0
2020-02-22,069,San Benito County,0.0
2020-02-22,023,Humboldt County,0.0
2020-02-22,065,Riverside County,0.0
2020-02-22,029,Kern County,0.0
2020-02-22,011,Colusa County,0.0
2020-02-22,015,Del Norte County,0.0
2020-02-22,049,Modoc County,0.0
2020-02-22,019,Fresno County,0.0
2020-02-22,039,Madera County,0.0
2020-02-22,085,Santa Clara County,0.0
2020-02-22,103,Tehama County,0.0
2020-02-22,077,San Joaquin County,0.0
2020-02-22,001,Alameda County,0.0
2020-02-22,057,Nevada County,0.0
2020-02-22,007,Butte County,0.0
2020-02-22,047,Merced County,0.0
2020-02-22,107,Tulare County,0.0
2020-02-22,099,Stanislaus County,0.0
2020-02-22,059,Orange County,0.0
2020-02-22,025,Imperial County,0.0
2020-02-22,101,Sutter County,0.0
2020-02-22,005,Amador County,0.0
2020-02-22,033,Lake County,0.0
2020-02-22,063,Plumas County,0.0
2020-02-22,081,San Mateo County,0.0
2020-02-22,093,Siskiyou County,0.0
2020-02-22,087,Santa Cruz County,0.0
2020-02-22,021,Glenn County,0.0
2020-02-22,079,San Luis Obispo County,0.0
2020-02-23,091,Sierra County,0.0
2020-02-23,067,Sacramento County,0.0
2020-02-23,083,Santa Barbara County,0.0
2020-02-23,009,Calaveras County,0.0
2020-02-23,111,Ventura County,0.0
2020-02-23,037,Los Angeles County,0.0
2020-02-23,097,Sonoma County,0.0
2020-02-23,031,Kings County,0.0
2020-02-23,073,San Diego County,0.0
2020-02-23,061,Placer County,0.0
2020-02-23,075,San Francisco County,0.0
2020-02-23,041,Marin County,0.0
2020-02-23,043,Mariposa County,0.0
2020-02-23,035,Lassen County,0.0
2020-02-23,055,Napa County,0.0
2020-02-23,089,Shasta County,0.0
2020-02-23,053,Monterey County,0.0
2020-02-23,105,Trinity County,0.0
2020-02-23,045,Mendocino County,0.0
2020-02-23,027,Inyo County,0.0
2020-02-23,051,Mono County,0.0
2020-02-23,109,Tuolumne County,0.0
2020-02-23,095,Solano County,0.0
2020-02-23,071,San Bernardino County,0.0
2020-02-23,013,Contra Costa County,0.0
2020-02-23,003,Alpine County,0.0
2020-02-23,017,El Dorado County,0.0
2020-02-23,113,Yolo County,0.0
2020-02-23,115,Yuba County,0.0
2020-02-23,069,San Benito County,0.0
2020-02-23,023,Humboldt County,0.0
2020-02-23,065,Riverside County,0.0
2020-02-23,029,Kern County,0.0
2020-02-23,011,Colusa County,0.0
2020-02-23,015,Del Norte County,0.0
2020-02-23,049,Modoc County,0.0
2020-02-23,019,Fresno County,0.0
2020-02-23,039,Madera County,0.0
2020-02-23,085,Santa Clara County,0.0
2020-02-23,103,Tehama County,0.0
2020-02-23,077,San Joaquin County,0.0
2020-02-23,001,Alameda County,0.0
2020-02-23,057,Nevada County,0.0
2020-02-23,007,Butte County,0.0
2020-02-23,047,Merced County,0.0
2020-02-23,107,Tulare County,0.0
2020-02-23,099,Stanislaus County,0.0
2020-02-23,059,Orange County,0.0
2020-02-23,025,Imperial County,0.0
2020-02-23,101,Sutter County,0.0
2020-02-23,005,Amador County,0.0
2020-02-23,033,Lake County,0.0
2020-02-23,063,Plumas County,0.0
2020-02-23,081,San Mateo County,0.0
2020-02-23,093,Siskiyou County,0.0
2020-02-23,087,Santa Cruz County,0.0
2020-02-23,021,Glenn County,0.0
2020-02-23,079,San Luis Obispo County,0.0
2020-02-24,091,Sierra County,0.0
2020-02-24,067,Sacramento County,0.0
2020-02-24,083,Santa Barbara County,0.0
2020-02-24,009,Calaveras County,0.0
2020-02-24,111,Ventura County,0.0
2020-02-24,037,Los Angeles County,0.0
2020-02-24,097,Sonoma County,0.0
2020-02-24,031,Kings County,0.0
2020-02-24,073,San Diego County,0.0
2020-02-24,061,Placer County,0.0
2020-02-24,075,San Francisco County,0.0
2020-02-24,041,Marin County,0.0
2020-02-24,043,Mariposa County,0.0
2020-02-24,035,Lassen County,0.0
2020-02-24,055,Napa County,0.0
2020-02-24,089,Shasta County,0.0
2020-02-24,053,Monterey County,0.0
2020-02-24,105,Trinity County,0.0
2020-02-24,045,Mendocino County,0.0
2020-02-24,027,Inyo County,0.0
2020-02-24,051,Mono County,0.0
2020-02-24,109,Tuolumne County,0.0
2020-02-24,095,Solano County,0.0
2020-02-24,071,San Bernardino County,0.0
2020-02-24,013,Contra Costa County,0.0
2020-02-24,003,Alpine County,0.0
2020-02-24,017,El Dorado County,0.0
2020-02-24,113,Yolo County,0.0
2020-02-24,115,Yuba County,0.0
2020-02-24,069,San Benito County,0.0
2020-02-24,023,Humboldt County,0.0
2020-02-24,065,Riverside County,0.0
2020-02-24,029,Kern County,0.0
2020-02-24,011,Colusa County,0.0
2020-02-24,015,Del Norte County,0.0
2020-02-24,049,Modoc County,0.0
2020-02-24,019,Fresno County,0.0
2020-02-24,039,Madera County,0.0
2020-02-24,085,Santa Clara County,0.0
2020-02-24,103,Tehama County,0.0
2020-02-24,077,San Joaquin County,0.0
2020-02-24,001,Alameda County,0.0
2020-02-24,057,Nevada County,0.0
2020-02-24,007,Butte County,0.0
2020-02-24,047,Merced County,0.0
2020-02-24,107,Tulare County,0.0
2020-02-24,099,Stanislaus County,0.0
2020-02-24,059,Orange County,0.0
2020-02-24,025,Imperial County,0.0
2020-02-24,101,Sutter County,0.0
2020-02-24,005,Amador County,0.0
2020-02-24,033,Lake County,0.0
2020-02-24,063,Plumas County,0.0
2020-02-24,081,San Mateo County,0.0
2020-02-24,093,Siskiyou County,0.0
2020-02-24,087,Santa Cruz County,0.0
2020-02-24,021,Glenn County,0.0
2020-02-24,079,San Luis Obispo County,0.0
2020-02-25,091,Sierra County,0.0
2020-02-25,067,Sacramento County,0.0
2020-02-25,083,Santa Barbara County,0.0
2020-02-25,009,Calaveras County,0.0
2020-02-25,111,Ventura County,0.0
2020-02-25,037,Los Angeles County,0.0
2020-02-25,097,Sonoma County,0.0
2020-02-25,031,Kings County,0.0
2020-02-25,073,San Diego County,0.0
2020-02-25,061,Placer County,0.0
2020-02-25,075,San Francisco County,0.0
2020-02-25,041,Marin County,0.0
2020-02-25,043,Mariposa County,0.0
2020-02-25,035,Lassen County,0.0
2020-02-25,055,Napa County,0.0
2020-02-25,089,Shasta County,0.0
2020-02-25,053,Monterey County,0.0
2020-02-25,105,Trinity County,0.0
2020-02-25,045,Mendocino County,0.0
2020-02-25,027,Inyo County,0.0
2020-02-25,051,Mono County,0.0
2020-02-25,109,Tuolumne County,0.0
2020-02-25,095,Solano County,0.0
2020-02-25,071,San Bernardino County,0.0
2020-02-25,013,Contra Costa County,0.0
2020-02-25,003,Alpine County,0.0
2020-02-25,017,El Dorado County,0.0
2020-02-25,113,Yolo County,0.0
2020-02-25,115,Yuba County,0.0
2020-02-25,069,San Benito County,0.0
2020-02-25,023,Humboldt County,0.0
2020-02-25,065,Riverside County,0.0
2020-02-25,029,Kern County,0.0
2020-02-25,011,Colusa County,0.0
2020-02-25,015,Del Norte County,0.0
2020-02-25,049,Modoc County,0.0
2020-02-25,019,Fresno County,0.0
2020-02-25,039,Madera County,0.0
2020-02-25,085,Santa Clara County,0.0
2020-02-25,103,Tehama County,0.0
2020-02-25,077,San Joaquin County,0.0
2020-02-25,001,Alameda County,0.0
2020-02-25,057,Nevada County,0.0
2020-02-25,007,Butte County,0.0
2020-02-25,047,Merced County,0.0
2020-02-25,107,Tulare County,0.0
2020-02-25,099,Stanislaus County,0.0
2020-02-25,059,Orange County,0.0
2020-02-25,025,Imperial County,0.0
2020-02-25,101,Sutter County,0.0
2020-02-25,005,Amador County,0.0
2020-02-25,033,Lake County,0.0
2020-02-25,063,Plumas County,0.0
2020-02-25,081,San Mateo County,0.0
2020-02-25,093,Siskiyou County,0.0
2020-02-25,087,Santa Cruz County,0.0
2020-02-25,021,Glenn County,0.0
2020-02-25,079,San Luis Obispo County,0.0
2020-02-26,091,Sierra County,0.0
2020-02-26,067,Sacramento County,0.0
2020-02-26,083,Santa Barbara County,0.0
2020-02-26,009,Calaveras County,0.0
2020-02-26,111,Ventura County,0.0
2020-02-26,037,Los Angeles County,0.0
2020-02-26,097,Sonoma County,0.0
2020-02-26,031,Kings County,0.0
2020-02-26,073,San Diego County,0.0
2020-02-26,061,Placer County,0.0
2020-02-26,075,San Francisco County,0.0
2020-02-26,041,Marin County,0.0
2020-02-26,043,Mariposa County,0.0
2020-02-26,035,Lassen County,0.0
2020-02-26,055,Napa County,0.0
2020-02-26,089,Shasta County,0.0
2020-02-26,053,Monterey County,0.0
2020-02-26,105,Trinity County,0.0
2020-02-26,045,Mendocino County,0.0
2020-02-26,027,Inyo County,0.0
2020-02-26,051,Mono County,0.0
2020-02-26,109,Tuolumne County,0.0
2020-02-26,095,Solano County,0.0
2020-02-26,071,San Bernardino County,0.0
2020-02-26,013,Contra Costa County,0.0
2020-02-26,003,Alpine County,0.0
2020-02-26,017,El Dorado County,0.0
2020-02-26,113,Yolo County,0.0
2020-02-26,115,Yuba County,0.0
2020-02-26,069,San Benito County,0.0
2020-02-26,023,Humboldt County,0.0
2020-02-26,065,Riverside County,0.0
2020-02-26,029,Kern County,0.0
2020-02-26,011,Colusa County,0.0
2020-02-26,015,Del Norte County,0.0
2020-02-26,049,Modoc County,0.0
2020-02-26,019,Fresno County,0.0
2020-02-26,039,Madera County,0.0
2020-02-26,085,Santa Clara County,0.0
2020-02-26,103,Tehama County,0.0
2020-02-26,077,San Joaquin County,0.0
2020-02-26,001,Alameda County,0.0
2020-02-26,057,Nevada County,0.0
2020-02-26,007,Butte County,0.0
2020-02-26,047,Merced County,0.0
2020-02-26,107,Tulare County,0.0
2020-02-26,099,Stanislaus County,0.0
2020-02-26,059,Orange County,0.0
2020-02-26,025,Imperial County,0.0
2020-02-26,101,Sutter County,0.0
2020-02-26,005,Amador County,0.0
2020-02-26,033,Lake County,0.0
2020-02-26,063,Plumas County,0.0
2020-02-26,081,San Mateo County,0.0
2020-02-26,093,Siskiyou County,0.0
2020-02-26,087,Santa Cruz County,0.0
2020-02-26,021,Glenn County,0.0
2020-02-26,079,San Luis Obispo County,0.0
2020-02-27,091,Sierra County,0.0
2020-02-27,067,Sacramento County,0.0
2020-02-27,083,Santa Barbara County,0.0
2020-02-27,009,Calaveras County,0.0
2020-02-27,111,Ventura County,0.0
2020-02-27,037,Los Angeles County,0.0
2020-02-27,097,Sonoma County,0.0
2020-02-27,031,Kings County,0.0
2020-02-27,073,San Diego County,0.0
2020-02-27,061,Placer County,0.0
2020-02-27,075,San Francisco County,0.0
2020-02-27,041,Marin County,0.0
2020-02-27,043,Mariposa County,0.0
2020-02-27,035,Lassen County,0.0
2020-02-27,055,Napa County,0.0
