fips,county,state,date,cases,deaths,data_input_date,edited,source,notes
06021,​Glenn,California,4/4/2020,2,0,4/4/2020 5:09 PM,y,https://www.countyofglenn.net/dept/health-human-services/public-health/covid-19,
06023,​Humboldt,California,4/4/2020,44,0,4/4/2020 5:09 PM,y,https://humboldtgov.org/2018/Humboldt-Health-Alert,
06025,​Imperial,California,4/4/2020,55,1,4/4/2020 5:09 PM,y,http://www.icphd.org/health-information-and-resources/healthy-facts/covid-19/,
06027,​Inyo,California,4/4/2020,10,0,4/4/2020 5:28 PM,y,https://www.inyocounty.us/covid-19/local-updates,
06029,​Kern,California,4/4/2020,205,2,4/4/2020 7:22 PM,y,https://kernpublichealth.com/2019-novel-coronavirus/,
06031,​Kings,California,4/4/2020,5,0,4/4/2020 5:28 PM,y,https://www.countyofkings.com/departments/health-welfare/public-health/coronavirus-disease-2019-covid-19,
06033,​Lake,California,4/4/2020,0,0,4/4/2020 5:28 PM,y,http://health.co.lake.ca.us/Coronavirus.htm,
06035,​Lassen,California,4/4/2020,0,0,4/4/2020 5:28 PM,y,https://lassencares.org/,
06037,​Los Angeles,California,4/4/2020,"5,277",117,4/4/2020 5:28 PM,y,http://publichealth.lacounty.gov/media/Coronavirus/,
06039,​Madera,California,4/4/2020,30,2,4/4/2020 5:28 PM,y,https://www.maderacounty.com/government/public-health/health-updates/corona-virus,
06041,​Marin,California,4/4/2020,137,7,4/4/2020 5:28 PM,y,https://coronavirus.marinhhs.org/,
06043,​Mariposa,California,4/4/2020,0,0,4/4/2020 5:28 PM,y,https://www.mariposacounty.org/1592/COVID-19-Information,
06045,​Mendocino,California,4/4/2020,4,0,4/4/2020 5:28 PM,y,https://www.mendocinocounty.org/community/novel-coronavirus,
06047,​Merced,California,4/4/2020,27,0,4/4/2020 9:14 PM,y,https://www.co.merced.ca.us/3350/Coronavirus-Disease-2019,
06049,​Modoc,California,4/4/2020,0,0,4/4/2020 5:28 PM,y,https://www.facebook.com/pg/Modoc-County-Sheriffs-Office-153688004804447/posts/,
06051,​Mono,California,4/4/2020,19,1,4/4/2020 5:28 PM,y,https://coronavirus.monocounty.ca.gov/,
06053,​Monterey,California,4/4/2020,62,2,4/4/2020 5:38 PM,y,https://www.co.monterey.ca.us/government/departments-a-h/health/diseases/2019-novel-coronavirus-2019-ncov/2019-novel-coronavirus-2019-ncov-local-data,
06055,​Napa,California,4/4/2020,20,2,4/4/2020 5:38 PM,y,https://www.countyofnapa.org/2770/Situation-Updates,
06057,​Nevada,California,4/4/2020,31,1,4/4/2020 5:38 PM,y,https://www.mynevadacounty.com/2924/Coronavirus,
06059,​Orange,California,4/4/2020,786,14,4/4/2020 5:38 PM,y,https://occovid19.ochealthinfo.com/coronavirus-in-oc,
06061,​Placer,California,4/4/2020,101,2,4/4/2020 5:38 PM,y,https://www.placer.ca.gov/6448/Cases-in-Placer,
06063,​Plumas,California,4/4/2020,3,0,4/4/2020 5:38 PM,y,https://www.plumascounty.us/2669/Novel-Coronavirus-2019-COVID-19,
06065,​Riverside,California,4/4/2020,665,18,4/4/2020 5:38 PM,y,https://www.rivcoph.org/coronavirus,
06067,​Sacramento,California,4/4/2020,390,10,4/4/2020 5:38 PM,y,https://www.saccounty.net/COVID-19/Pages/default.aspx,
06069,​San Benito,California,4/4/2020,23,2,4/4/2020 5:38 PM,y,https://cosb.maps.arcgis.com/apps/opsdashboard/index.html#/1b049e2ea65043baafcf5361b5b07ddd,
06071,​San Bernardino,California,4/4/2020,372,13,4/4/2020 7:26 PM,y,https://sbcph.maps.arcgis.com/apps/opsdashboard/index.html#/44bb35c804c44c8281da6d82ee602dff,
06073,​San Diego,California,4/4/2020,"1,209",18,4/4/2020 5:38 PM,y,https://www.sandiegocounty.gov/content/sdc/hhsa/programs/phs/community_epidemiology/dc/2019-nCoV/status.html#Table,
06075,​San Francisco,California,4/4/2020,529,8,4/4/2020 5:45 PM,y,https://www.sfdph.org/dph/alerts/coronavirus.asp,
06077,​San Joaquin,California,4/4/2020,191,11,4/4/2020 5:45 PM,y,http://www.sjcphs.org/,
06079,San Luis Obispo​,California,4/4/2020,93,1,4/4/2020 5:45 PM,y,https://www.emergencyslo.org/en/positive-case-details.aspx,
06081,​San Mateo,California,4/4/2020,538,13,4/4/2020 5:45 PM,y,https://www.smchealth.org/post/san-mateo-county-covid-19-data-0,
06083,​Santa Barbara,California,4/4/2020,168,1,4/4/2020 5:45 PM,y,https://publichealthsbc.org/status-reports/,
06085,​Santa Clara,California,4/4/2020,"1,148",39,4/4/2020 5:45 PM,y,https://www.sccgov.org/sites/phd/DiseaseInformation/novel-coronavirus/Pages/dashboard.aspx,
06087,Santa Cruz​,California,4/4/2020,62,1,4/4/2020 5:45 PM,y,https://www.santacruzhealth.org/HSAHome/HSADivisions/PublicHealth/CommunicableDiseaseControl/Coronavirus.aspx,
06089,​Shasta,California,4/4/2020,12,2,4/4/2020 5:45 PM,y,https://www.co.shasta.ca.us/index/hhsa/health-safety/current-heath-concerns/coronavirus,
06091,​Sierra,California,4/4/2020,0,0,4/4/2020 5:45 PM,y,http://sierracounty.ca.gov/582/Coronavirus-COVID-19,
06093,​Siskiyou,California,4/4/2020,3,0,4/4/2020 5:45 PM,y,https://www.co.siskiyou.ca.us/publichealth,
06095,​Solano,California,4/4/2020,73,1,4/4/2020 5:45 PM,y,http://www.solanocounty.com/depts/ph/ncov.asp,
06097,​Sonoma,California,4/4/2020,105,1,4/4/2020 5:45 PM,y,https://socoemergency.org/emergency/novel-coronavirus/novel-coronavirus-in-sonoma-county/,
06099,​Stanislaus,California,4/4/2020,65,0,4/4/2020 5:51 PM,y,http://www.schsa.org/PublicHealth/pages/corona-virus/,
06101,​Sutter,California,4/4/2020,16,1,4/4/2020 5:51 PM,y,https://www.suttercounty.org/doc/government/depts/cao/em/coronavirus,
06103,​Tehama,California,4/4/2020,1,0,4/4/2020 5:51 PM,y,https://www.tehamacohealthservices.net/services/communicable-diseases/#current-events,
06105,​Trinity,California,4/4/2020,0,0,4/4/2020 5:51 PM,y,https://www.trinitycounty.org/coronavirus-updates,
06107,​Tulare,California,4/4/2020,107,5,4/4/2020 5:51 PM,y,https://tchhsa.org/eng/index.cfm/public-health/covid-19-updates-novel-coronavirus/,
06109,​Tuolumne,California,4/4/2020,1,0,4/4/2020 7:22 PM,y,https://www.tuolumnecounty.ca.gov/250/Public-Health,
06111,​Ventura,California,4/4/2020,203,6,4/4/2020 5:51 PM,y,https://www.vcemergency.com/,
06113,​Yolo,California,4/4/2020,37,1,4/4/2020 5:51 PM,y,https://www.yolocounty.org/health-human-services/adults/communicable-disease-investigation-and-control/novel-coronavirus-2019/dashboard-and-documents,
06115,Yuba,California,4/4/2020,9,0,4/4/2020 5:51 PM,y,https://www.yuba.org/coronavirus/,
06001,​Alameda​,California,4/3/2020,443,12,4/3/2020 5:55 PM,y,http://www.acphd.org/2019-ncov.aspx,
06003,​Alpine,California,4/3/2020,1,0,4/3/2020 5:56 PM,y,http://alpinecountyca.gov/Index.aspx?NID=516,
06005,​Amador,California,4/3/2020,3,0,4/3/2020 5:57 PM,y,https://www.amadorgov.org/services/public-health,
06007,​Butte,California,4/3/2020,11,0,4/3/2020 5:57 PM,y,http://www.buttecounty.net/publichealth/Home/fbclid/IwAR3fSGcPIbTuP9oMALIinPe68ft2E_vscQm2hDlGwwyilvdXog7KZwY9vTw,
06009,​Calaveras,California,4/3/2020,4,0,4/3/2020 5:58 PM,y,https://covid19.calaverasgov.us/,
06011,​Colusa,California,4/3/2020,2,0,4/3/2020 5:58 PM,y,http://www.countyofcolusa.org/99/Public-Health,
06013,​Contra Costa,California,4/3/2020,307,5,4/3/2020 5:59 PM,y,https://www.contracostahealth.org/,
06015,​Del Norte,California,4/3/2020,1,0,4/3/2020 5:59 PM,y,http://www.co.del-norte.ca.us/departments/health-human-services/public-health,
06017,​El Dorado,California,4/3/2020,22,0,4/3/2020 6:00 PM,y,https://www.edcgov.us/Government/hhsa/Pages/EDCCOVID-19.aspx,
06019,​Fresno,California,4/3/2020,100,1,4/3/2020 6:00 PM,y,https://www.co.fresno.ca.us/departments/public-health/covid-19,
06021,​Glenn,California,4/3/2020,2,0,4/3/2020 6:01 PM,y,https://www.countyofglenn.net/dept/health-human-services/public-health/covid-19,
06023,​Humboldt,California,4/3/2020,40,0,4/3/2020 6:03 PM,y,https://humboldtgov.org/2018/Humboldt-Health-Alert,
06025,​Imperial,California,4/3/2020,52,1,4/3/2020 6:04 PM,y,http://www.icphd.org/health-information-and-resources/healthy-facts/covid-19/,
06027,​Inyo,California,4/3/2020,10,0,4/3/2020 6:04 PM,y,https://www.inyocounty.us/covid-19/local-updates,
06029,​Kern,California,4/3/2020,194,2,4/3/2020 6:04 PM,y,https://kernpublichealth.com/2019-novel-coronavirus/,
06031,​Kings,California,4/3/2020,5,0,4/3/2020 6:05 PM,y,https://www.countyofkings.com/departments/health-welfare/public-health/coronavirus-disease-2019-covid-19,
06033,​Lake,California,4/3/2020,0,0,4/3/2020 6:06 PM,y,http://health.co.lake.ca.us/Coronavirus.htm,
06035,​Lassen,California,4/3/2020,0,0,4/3/2020 6:07 PM,y,http://www.co.lassen.ca.us/dept/public-health/public-health,
06037,​Los Angeles,California,4/3/2020,"4,566",89,4/3/2020 6:08 PM,y,http://publichealth.lacounty.gov/media/Coronavirus/,
06039,​Madera,California,4/3/2020,28,2,4/3/2020 6:09 PM,y,https://www.maderacounty.com/government/public-health/health-updates/corona-virus,
06041,​Marin,California,4/3/2020,131,6,4/3/2020 6:09 PM,y,https://coronavirus.marinhhs.org/,
06043,​Mariposa,California,4/3/2020,0,0,4/3/2020 6:09 PM,y,https://www.mariposacounty.org/1592/COVID-19-Information,
06045,​Mendocino,California,4/3/2020,4,0,4/3/2020 6:10 PM,y,https://www.mendocinocounty.org/community/novel-coronavirus,
06047,​Merced,California,4/3/2020,16,0,4/3/2020 6:11 PM,y,https://www.co.merced.ca.us/3350/Coronavirus-Disease-2019,
06049,​Modoc,California,4/3/2020,0,0,4/3/2020 6:11 PM,y,https://www.facebook.com/pg/Modoc-County-Sheriffs-Office-153688004804447/posts/,
06051,​Mono,California,4/3/2020,19,1,4/3/2020 6:11 PM,y,https://coronavirus.monocounty.ca.gov/,
06053,​Monterey,California,4/3/2020,57,2,4/3/2020 6:12 PM,y,https://www.co.monterey.ca.us/government/departments-a-h/health/diseases/2019-novel-coronavirus-2019-ncov/2019-novel-coronavirus-2019-ncov-local-data,
06055,​Napa,California,4/3/2020,20,2,4/3/2020 6:13 PM,y,https://www.countyofnapa.org/2770/Situation-Updates,
06057,​Nevada,California,4/3/2020,30,1,4/3/2020 6:13 PM,y,https://www.mynevadacounty.com/2924/Coronavirus,
06059,​Orange,California,4/3/2020,711,13,4/3/2020 6:14 PM,y,http://www.ochealthinfo.com/phs/about/epidasmt/epi/dip/prevention/novel_coronavirus,
06061,​Placer,California,4/3/2020,97,2,4/3/2020 6:14 PM,y,https://www.placer.ca.gov/6448/Cases-in-Placer,
06063,​Plumas,California,4/3/2020,2,0,4/3/2020 6:14 PM,y,https://www.plumascounty.us/2669/Novel-Coronavirus-2019-COVID-19,
06065,​Riverside,California,4/3/2020,638,15,4/3/2020 6:15 PM,y,https://www.rivcoph.org/coronavirus,
06067,​Sacramento,California,4/3/2020,390,10,4/3/2020 6:15 PM,y,https://www.saccounty.net/COVID-19/Pages/default.aspx,
06069,​San Benito,California,4/3/2020,23,2,4/3/2020 6:16 PM,y,https://cosb.maps.arcgis.com/apps/opsdashboard/index.html#/1b049e2ea65043baafcf5361b5b07ddd,
06071,​San Bernardino,California,4/3/2020,353,13,4/3/2020 6:16 PM,y,http://wp.sbcounty.gov/dph/coronavirus/,
06073,​San Diego,California,4/3/2020,"1,112",17,4/3/2020 6:17 PM,y,https://www.sandiegocounty.gov/content/sdc/hhsa/programs/phs/community_epidemiology/dc/2019-nCoV/status.html#Table,
06075,​San Francisco,California,4/3/2020,497,7,4/3/2020 6:17 PM,y,https://www.sfdph.org/dph/alerts/coronavirus.asp,
06077,​San Joaquin,California,4/3/2020,185,11,4/3/2020 6:17 PM,y,http://www.sjcphs.org/,
06079,San Luis Obispo​,California,4/3/2020,93,0,4/3/2020 6:18 PM,y,https://www.emergencyslo.org/en/covid19.aspx,
06081,​San Mateo,California,4/3/2020,486,13,4/3/2020 6:18 PM,y,https://www.smchealth.org/coronavirus,
06083,​Santa Barbara,California,4/3/2020,152,1,4/3/2020 6:23 PM,y,https://publichealthsbc.org/status-reports/,
06085,​Santa Clara,California,4/3/2020,"1,094",38,4/3/2020 6:24 PM,y,https://www.sccgov.org/sites/phd/DiseaseInformation/novel-coronavirus/Pages/home.aspx,
06087,Santa Cruz​,California,4/3/2020,59,1,4/3/2020 6:25 PM,y,https://www.santacruzhealth.org/HSAHome/HSADivisions/PublicHealth/CommunicableDiseaseControl/Coronavirus.aspx,
06089,​Shasta,California,4/3/2020,11,2,4/3/2020 6:25 PM,y,https://www.co.shasta.ca.us/index/hhsa/health-safety/current-heath-concerns/coronavirus,
06091,​Sierra,California,4/3/2020,0,0,4/3/2020 6:25 PM,y,http://sierracounty.ca.gov/582/Coronavirus-COVID-19,
06093,​Siskiyou,California,4/3/2020,3,0,4/3/2020 6:26 PM,y,https://www.co.siskiyou.ca.us/publichealth,
06095,​Solano,California,4/3/2020,73,1,4/3/2020 6:26 PM,y,http://www.solanocounty.com/depts/ph/ncov.asp,
06097,​Sonoma,California,4/3/2020,100,1,4/3/2020 6:26 PM,y,https://socoemergency.org/emergency/novel-coronavirus/novel-coronavirus-in-sonoma-county/,
06099,​Stanislaus,California,4/3/2020,58,0,4/3/2020 6:27 PM,y,http://www.schsa.org/PublicHealth/pages/corona-virus/,
06101,​Sutter,California,4/3/2020,16,1,4/3/2020 6:27 PM,y,https://www.suttercounty.org/doc/government/depts/cao/em/coronavirus,
06103,​Tehama,California,4/3/2020,1,0,4/3/2020 6:28 PM,y,https://www.tehamacohealthservices.net/services/communicable-diseases/#current-events,
06105,​Trinity,California,4/3/2020,0,0,4/3/2020 6:29 PM,y,https://www.trinitycounty.org/coronavirus-updates,
06107,​Tulare,California,4/3/2020,81,3,4/3/2020 6:29 PM,y,https://tchhsa.org/eng/index.cfm/public-health/covid-19-updates-novel-coronavirus/,
06109,​Tuolumne,California,4/3/2020,1,0,4/3/2020 6:30 PM,y,https://www.tuolumnecounty.ca.gov/250/Public-Health,
06111,​Ventura,California,4/3/2020,189,6,4/3/2020 6:30 PM,y,https://www.vcemergency.com/,
06113,​Yolo,California,4/3/2020,37,1,4/3/2020 6:30 PM,y,https://www.yolocounty.org/health-human-services/adults/communicable-disease-investigation-and-control/novel-coronavirus-2019/dashboard-and-documents,
06115,Yuba,California,4/3/2020,9,0,4/3/2020 6:27 PM,y,https://www.yuba.org/coronavirus/,
06001,​Alameda​,California,4/2/2020,396,9,4/2/2020 5:57 PM,y,http://www.acphd.org/2019-ncov.aspx,
06003,​Alpine,California,4/2/2020,1,0,4/2/2020 5:58 PM,y,http://alpinecountyca.gov/Index.aspx?NID=516,
06005,​Amador,California,4/2/2020,3,0,4/2/2020 6:35 PM,y,https://www.amadorgov.org/services/public-health,
06007,​Butte,California,4/2/2020,10,0,4/2/2020 5:59 PM,y,http://www.buttecounty.net/publichealth/Home/fbclid/IwAR3fSGcPIbTuP9oMALIinPe68ft2E_vscQm2hDlGwwyilvdXog7KZwY9vTw,
06009,​Calaveras,California,4/2/2020,3,0,4/2/2020 5:59 PM,y,https://covid19.calaverasgov.us/,
06011,​Colusa,California,4/2/2020,1,0,4/2/2020 6:00 PM,y,http://www.countyofcolusa.org/99/Public-Health,
06013,​Contra Costa,California,4/2/2020,276,3,4/2/2020 6:00 PM,y,https://www.contracostahealth.org/,
06015,​Del Norte,California,4/2/2020,1,0,4/2/2020 6:01 PM,y,http://www.co.del-norte.ca.us/departments/health-human-services/public-health,
06017,​El Dorado,California,4/2/2020,19,0,4/2/2020 6:02 PM,y,https://www.edcgov.us/Government/hhsa/Pages/EDCCOVID-19.aspx,
06019,​Fresno,California,4/2/2020,94,0,4/2/2020 6:02 PM,y,https://www.co.fresno.ca.us/departments/public-health/covid-19,
06021,​Glenn,California,4/2/2020,2,0,4/2/2020 6:02 PM,y,https://www.countyofglenn.net/dept/health-human-services/public-health/covid-19,
06023,​Humboldt,California,4/2/2020,37,0,4/2/2020 6:03 PM,y,https://humboldtgov.org/2018/Humboldt-Health-Alert,
06025,​Imperial,California,4/2/2020,50,1,4/2/2020 8:54 PM,y,http://www.icphd.org/health-information-and-resources/healthy-facts/covid-19/,
06027,​Inyo,California,4/2/2020,10,0,4/2/2020 6:05 PM,y,https://www.inyocounty.us/covid-19/local-updates,
06029,​Kern,California,4/2/2020,155,1,4/2/2020 6:05 PM,y,https://kernpublichealth.com/2019-novel-coronavirus/,
06031,​Kings,California,4/2/2020,5,0,4/2/2020 6:06 PM,y,https://www.countyofkings.com/departments/health-welfare/public-health/coronavirus-disease-2019-covid-19,
06033,​Lake,California,4/2/2020,0,0,4/2/2020 6:06 PM,y,http://health.co.lake.ca.us/Coronavirus.htm,
06035,​Lassen,California,4/2/2020,0,0,4/2/2020 6:09 PM,y,http://www.co.lassen.ca.us/dept/public-health/public-health,
06037,​Los Angeles,California,4/2/2020,"4,045",78,4/2/2020 6:09 PM,y,http://publichealth.lacounty.gov/media/Coronavirus/,
06039,​Madera,California,4/2/2020,28,1,4/2/2020 6:10 PM,y,https://www.maderacounty.com/government/public-health/health-updates/corona-virus,
06041,​Marin,California,4/2/2020,118,6,4/2/2020 6:11 PM,y,https://coronavirus.marinhhs.org/,
06043,​Mariposa,California,4/2/2020,0,0,4/2/2020 6:12 PM,y,https://www.mariposacounty.org/1592/COVID-19-Information,
06045,​Mendocino,California,4/2/2020,4,0,4/2/2020 6:13 PM,y,https://www.mendocinocounty.org/community/novel-coronavirus,
06047,​Merced,California,4/2/2020,16,0,4/2/2020 6:13 PM,y,https://www.co.merced.ca.us/3350/Coronavirus-Disease-2019,
06049,​Modoc,California,4/2/2020,0,0,4/2/2020 6:14 PM,y,https://www.facebook.com/pg/Modoc-County-Sheriffs-Office-153688004804447/posts/,
06051,​Mono,California,4/2/2020,18,1,4/2/2020 6:14 PM,y,https://coronavirus.monocounty.ca.gov/,
06053,​Monterey,California,4/2/2020,53,2,4/2/2020 6:15 PM,y,https://www.co.monterey.ca.us/government/departments-a-h/health/diseases/2019-novel-coronavirus-2019-ncov/2019-novel-coronavirus-2019-ncov-local-data,
06055,​Napa,California,4/2/2020,18,1,4/2/2020 6:16 PM,y,https://www.countyofnapa.org/2770/Situation-Updates,
06057,​Nevada,California,4/2/2020,30,0,4/2/2020 9:01 PM,y,https://www.mynevadacounty.com/2924/Coronavirus,
06059,​Orange,California,4/2/2020,656,13,4/2/2020 6:17 PM,y,http://www.ochealthinfo.com/phs/about/epidasmt/epi/dip/prevention/novel_coronavirus,
06061,​Placer,California,4/2/2020,90,2,4/2/2020 6:17 PM,y,https://www.placer.ca.gov/6448/Cases-in-Placer,
06063,​Plumas,California,4/2/2020,2,0,4/2/2020 6:17 PM,y,https://www.plumascounty.us/2669/Novel-Coronavirus-2019-COVID-19,
06065,​Riverside,California,4/2/2020,493,14,4/2/2020 6:18 PM,y,https://www.rivcoph.org/coronavirus,
06067,​Sacramento,California,4/2/2020,341,9,4/2/2020 6:19 PM,y,https://www.saccounty.net/COVID-19/Pages/default.aspx,
06069,​San Benito,California,4/2/2020,23,1,4/2/2020 6:19 PM,y,https://cosb.maps.arcgis.com/apps/opsdashboard/index.html#/1b049e2ea65043baafcf5361b5b07ddd,
06071,​San Bernardino,California,4/2/2020,304,8,4/2/2020 6:20 PM,y,http://wp.sbcounty.gov/dph/coronavirus/,
06073,​San Diego,California,4/2/2020,966,16,4/2/2020 6:20 PM,y,https://www.sandiegocounty.gov/content/sdc/hhsa/programs/phs/community_epidemiology/dc/2019-nCoV/status.html#Table,
06075,​San Francisco,California,4/2/2020,450,7,4/2/2020 6:20 PM,y,https://www.sfdph.org/dph/alerts/coronavirus.asp,
06077,​San Joaquin,California,4/2/2020,178,10,4/2/2020 6:21 PM,y,http://www.sjcphs.org/,
06079,San Luis Obispo​,California,4/2/2020,89,0,4/2/2020 6:21 PM,y,https://www.emergencyslo.org/en/covid19.aspx,
06081,​San Mateo,California,4/2/2020,453,10,4/2/2020 6:24 PM,y,https://www.smchealth.org/coronavirus,
06083,​Santa Barbara,California,4/2/2020,139,1,4/2/2020 6:38 PM,y,https://publichealthsbc.org/status-reports/,
06085,​Santa Clara,California,4/2/2020,"1,019",36,4/2/2020 6:25 PM,y,https://www.sccgov.org/sites/phd/DiseaseInformation/novel-coronavirus/Pages/home.aspx,
06087,Santa Cruz​,California,4/2/2020,57,1,4/2/2020 6:25 PM,y,https://www.santacruzhealth.org/HSAHome/HSADivisions/PublicHealth/CommunicableDiseaseControl/Coronavirus.aspx,
06089,​Shasta,California,4/2/2020,11,1,4/2/2020 9:09 PM,y,https://www.co.shasta.ca.us/index/hhsa/health-safety/current-heath-concerns/coronavirus,
06091,​Sierra,California,4/2/2020,0,0,4/2/2020 6:27 PM,y,http://sierracounty.ca.gov/582/Coronavirus-COVID-19,
06093,​Siskiyou,California,4/2/2020,3,0,4/2/2020 6:28 PM,y,https://www.co.siskiyou.ca.us/publichealth,
06095,​Solano,California,4/2/2020,61,1,4/2/2020 6:29 PM,y,http://www.solanocounty.com/depts/ph/ncov.asp,
06097,​Sonoma,California,4/2/2020,95,1,4/2/2020 6:38 PM,y,https://socoemergency.org/emergency/novel-coronavirus/novel-coronavirus-in-sonoma-county/,
06099,​Stanislaus,California,4/2/2020,50,0,4/2/2020 6:29 PM,y,http://www.schsa.org/PublicHealth/pages/corona-virus/,
06101,​Sutter,California,4/2/2020,14,1,4/2/2020 6:30 PM,y,https://www.suttercounty.org/doc/government/depts/cao/em/coronavirus,
06103,​Tehama,California,4/2/2020,1,0,4/2/2020 6:39 PM,y,https://www.tehamacohealthservices.net/services/communicable-diseases/#current-events,
06105,​Trinity,California,4/2/2020,0,0,4/2/2020 6:32 PM,y,https://www.trinitycounty.org/coronavirus-updates,
06107,​Tulare,California,4/2/2020,74,2,4/2/2020 6:33 PM,y,https://tchhsa.org/eng/index.cfm/public-health/covid-19-updates-novel-coronavirus/,
06109,​Tuolumne,California,4/2/2020,1,0,4/2/2020 6:34 PM,y,https://www.tuolumnecounty.ca.gov/250/Public-Health,
06111,​Ventura,California,4/2/2020,177,6,4/2/2020 6:34 PM,y,https://www.vcemergency.com/,
06113,​Yolo,California,4/2/2020,33,1,4/2/2020 6:34 PM,y,https://www.yolocounty.org/health-human-services/adults/communicable-disease-investigation-and-control/novel-coronavirus-2019/dashboard-and-documents,
06115,Yuba,California,4/2/2020,8,0,4/2/2020 6:30 PM,y,https://www.yuba.org/coronavirus/,
06001,​Alameda​,California,4/1/2020,359,8,4/1/2020 4:47 PM,y,http://www.acphd.org/2019-ncov.aspx,
06003,​Alpine,California,4/1/2020,1,0,4/1/2020 4:47 PM,y,http://alpinecountyca.gov/Index.aspx?NID=516,
06005,​Amador,California,4/1/2020,3,0,4/1/2020 4:47 PM,y,https://www.amadorgov.org/services/public-health,
06007,​Butte,California,4/1/2020,9,0,4/1/2020 4:47 PM,y,http://www.buttecounty.net/publichealth/Home/fbclid/IwAR3fSGcPIbTuP9oMALIinPe68ft2E_vscQm2hDlGwwyilvdXog7KZwY9vTw,
06009,​Calaveras,California,4/1/2020,3,0,4/1/2020 4:47 PM,y,https://covid19.calaverasgov.us/,
06011,​Colusa,California,4/1/2020,1,0,4/1/2020 4:47 PM,y,http://www.countyofcolusa.org/99/Public-Health,
06013,​Contra Costa,California,4/1/2020,250,3,4/1/2020 4:47 PM,y,https://www.contracostahealth.org/,
06015,​Del Norte,California,4/1/2020,0,0,4/1/2020 4:47 PM,y,http://www.co.del-norte.ca.us/departments/health-human-services/public-health,
06017,​El Dorado,California,4/1/2020,18,0,4/1/2020 4:47 PM,y,https://www.edcgov.us/Government/hhsa/Pages/EDCCOVID-19.aspx,
06019,​Fresno,California,4/1/2020,82,0,4/1/2020 4:47 PM,y,https://www.co.fresno.ca.us/departments/public-health/covid-19,
06021,​Glenn,California,4/1/2020,2,0,4/1/2020 4:47 PM,y,https://www.countyofglenn.net/dept/health-human-services/public-health/covid-19,
06023,​Humboldt,California,4/1/2020,28,0,4/1/2020 5:35 PM,y,https://humboldtgov.org/2018/Humboldt-Health-Alert,
06025,​Imperial,California,4/1/2020,43,0,4/1/2020 7:19 PM,y,http://www.icphd.org/health-information-and-resources/healthy-facts/covid-19/,
06027,​Inyo,California,4/1/2020,9,0,4/1/2020 5:35 PM,y,https://www.inyocounty.us/covid-19/local-updates,
06029,​Kern,California,4/1/2020,126,1,4/1/2020 5:37 PM,y,https://kernpublichealth.com/2019-novel-coronavirus/,
06031,​Kings,California,4/1/2020,5,0,4/1/2020 5:37 PM,y,https://www.countyofkings.com/departments/health-welfare/public-health/coronavirus-disease-2019-covid-19,
06033,​Lake,California,4/1/2020,0,0,4/1/2020 5:38 PM,y,http://health.co.lake.ca.us/Coronavirus.htm,
06035,​Lassen,California,4/1/2020,0,0,4/1/2020 4:47 PM,y,http://www.co.lassen.ca.us/dept/public-health/public-health,
06037,​Los Angeles,California,4/1/2020,"3,518",65,4/1/2020 6:00 PM,y,http://publichealth.lacounty.gov/media/Coronavirus/,
06039,​Madera,California,4/1/2020,25,1,4/1/2020 5:39 PM,y,https://www.maderacounty.com/government/public-health/health-updates/corona-virus,
06041,​Marin,California,4/1/2020,108,6,4/1/2020 8:39 PM,y,https://coronavirus.marinhhs.org/,
06043,​Mariposa,California,4/1/2020,0,0,4/1/2020 4:47 PM,y,https://www.mariposacounty.org/1592/COVID-19-Information,
06045,​Mendocino,California,4/1/2020,4,0,4/1/2020 4:47 PM,y,https://www.mendocinocounty.org/community/novel-coronavirus,
06047,​Merced,California,4/1/2020,10,0,4/1/2020 4:47 PM,y,https://www.co.merced.ca.us/3350/Coronavirus-Disease-2019,
06049,​Modoc,California,4/1/2020,0,0,4/1/2020 4:47 PM,y,https://www.facebook.com/pg/Modoc-County-Sheriffs-Office-153688004804447/posts/,
06051,​Mono,California,4/1/2020,18,1,4/1/2020 5:41 PM,y,https://coronavirus.monocounty.ca.gov/,
06053,​Monterey,California,4/1/2020,48,2,4/1/2020 7:14 PM,y,https://www.co.monterey.ca.us/government/departments-a-h/health/diseases/2019-novel-coronavirus-2019-ncov/2019-novel-coronavirus-2019-ncov-local-data,
06055,​Napa,California,4/1/2020,18,1,4/1/2020 4:47 PM,y,https://www.countyofnapa.org/2770/Situation-Updates,
06057,​Nevada,California,4/1/2020,26,0,4/1/2020 5:45 PM,y,https://www.mynevadacounty.com/2924/Coronavirus,
06059,​Orange,California,4/1/2020,606,10,4/1/2020 4:47 PM,y,http://www.ochealthinfo.com/phs/about/epidasmt/epi/dip/prevention/novel_coronavirus,
06061,​Placer,California,4/1/2020,78,2,4/1/2020 4:47 PM,y,https://www.placer.ca.gov/6448/Cases-in-Placer,
06063,​Plumas,California,4/1/2020,1,0,4/1/2020 4:47 PM,y,https://www.plumascounty.us/2669/Novel-Coronavirus-2019-COVID-19,
06065,​Riverside,California,4/1/2020,429,13,4/1/2020 4:47 PM,y,https://www.rivcoph.org/coronavirus,
06067,​Sacramento,California,4/1/2020,314,9,4/1/2020 4:47 PM,y,https://www.saccounty.net/COVID-19/Pages/default.aspx,
06069,​San Benito,California,4/1/2020,23,1,4/1/2020 4:47 PM,y,https://cosb.maps.arcgis.com/apps/opsdashboard/index.html#/1b049e2ea65043baafcf5361b5b07ddd,
