date,fips,county,cases,deaths,local_pub_health_url
2020-01-30,06037,Los Angeles County,1.0,0.0,0
2020-01-30,06097,Sonoma County,0.0,0.0,0
2020-01-30,06031,Kings County,0.0,0.0,0
2020-01-30,06073,San Diego County,0.0,0.0,0
2020-01-30,06061,Placer County,0.0,0.0,0
2020-01-30,06075,San Francisco County,0.0,0.0,0
2020-01-30,06041,Marin County,0.0,0.0,0
2020-01-30,06043,Mariposa County,0.0,0.0,0
2020-01-30,06035,Lassen County,0.0,0.0,0
2020-01-30,06055,Napa County,0.0,0.0,0
2020-01-30,06089,Shasta County,0.0,0.0,0
2020-01-30,06053,Monterey County,0.0,0.0,0
2020-01-30,06105,Trinity County,0.0,0.0,0
2020-01-30,06045,Mendocino County,0.0,0.0,0
2020-01-30,06027,Inyo County,0.0,0.0,0
2020-01-30,06051,Mono County,0.0,0.0,0
2020-01-30,06109,Tuolumne County,0.0,0.0,0
2020-01-30,06095,Solano County,0.0,0.0,0
2020-01-30,06071,San Bernardino County,0.0,0.0,0
2020-01-30,06013,Contra Costa County,0.0,0.0,0
2020-01-30,06003,Alpine County,0.0,0.0,0
2020-01-30,06017,El Dorado County,0.0,0.0,0
2020-01-30,06113,Yolo County,0.0,0.0,0
2020-01-30,06115,Yuba County,0.0,0.0,0
2020-01-30,06069,San Benito County,0.0,0.0,0
2020-01-30,06023,Humboldt County,0.0,0.0,0
2020-01-30,06065,Riverside County,0.0,0.0,0
2020-01-30,06029,Kern County,0.0,0.0,0
2020-01-30,06011,Colusa County,0.0,0.0,0
2020-01-30,06015,Del Norte County,0.0,0.0,0
2020-01-30,06049,Modoc County,0.0,0.0,0
2020-01-30,06019,Fresno County,0.0,0.0,0
2020-01-30,06039,Madera County,0.0,0.0,0
2020-01-30,06085,Santa Clara County,0.0,0.0,0
2020-01-30,06103,Tehama County,0.0,0.0,0
2020-01-30,06077,San Joaquin County,0.0,0.0,0
2020-01-30,06001,Alameda County,0.0,0.0,0
2020-01-30,06057,Nevada County,0.0,0.0,0
2020-01-30,06007,Butte County,0.0,0.0,0
2020-01-30,06047,Merced County,0.0,0.0,0
2020-01-30,06107,Tulare County,0.0,0.0,0
2020-01-30,06099,Stanislaus County,0.0,0.0,0
2020-01-30,06059,Orange County,1.0,0.0,0
2020-01-30,06025,Imperial County,0.0,0.0,0
2020-01-30,06101,Sutter County,0.0,0.0,0
2020-01-30,06005,Amador County,0.0,0.0,0
2020-01-30,06033,Lake County,0.0,0.0,0
2020-01-30,06063,Plumas County,0.0,0.0,0
2020-01-30,06081,San Mateo County,0.0,0.0,0
2020-01-30,06093,Siskiyou County,0.0,0.0,0
2020-01-30,06087,Santa Cruz County,0.0,0.0,0
2020-01-30,06021,Glenn County,0.0,0.0,0
2020-01-30,06079,San Luis Obispo County,0.0,0.0,0
2020-01-31,06091,Sierra County,0.0,0.0,0
2020-01-31,06067,Sacramento County,0.0,0.0,0
2020-01-31,06083,Santa Barbara County,0.0,0.0,0
2020-01-31,06009,Calaveras County,0.0,0.0,0
2020-01-31,06111,Ventura County,0.0,0.0,0
2020-01-31,06037,Los Angeles County,1.0,0.0,0
2020-01-31,06097,Sonoma County,0.0,0.0,0
2020-01-31,06031,Kings County,0.0,0.0,0
2020-01-31,06073,San Diego County,0.0,0.0,0
2020-01-31,06061,Placer County,0.0,0.0,0
2020-01-31,06075,San Francisco County,0.0,0.0,0
2020-01-31,06041,Marin County,0.0,0.0,0
2020-01-31,06043,Mariposa County,0.0,0.0,0
2020-01-31,06035,Lassen County,0.0,0.0,0
2020-01-31,06055,Napa County,0.0,0.0,0
2020-01-31,06089,Shasta County,0.0,0.0,0
2020-01-31,06053,Monterey County,0.0,0.0,0
2020-01-31,06105,Trinity County,0.0,0.0,0
2020-01-31,06045,Mendocino County,0.0,0.0,0
2020-01-31,06027,Inyo County,0.0,0.0,0
2020-01-31,06051,Mono County,0.0,0.0,0
2020-01-31,06109,Tuolumne County,0.0,0.0,0
2020-01-31,06095,Solano County,0.0,0.0,0
2020-01-31,06071,San Bernardino County,0.0,0.0,0
2020-01-31,06013,Contra Costa County,0.0,0.0,0
2020-01-31,06003,Alpine County,0.0,0.0,0
2020-01-31,06017,El Dorado County,0.0,0.0,0
2020-01-31,06113,Yolo County,0.0,0.0,0
2020-01-31,06115,Yuba County,0.0,0.0,0
2020-01-31,06069,San Benito County,0.0,0.0,0
2020-01-31,06023,Humboldt County,0.0,0.0,0
2020-01-31,06065,Riverside County,0.0,0.0,0
2020-01-31,06029,Kern County,0.0,0.0,0
2020-01-31,06011,Colusa County,0.0,0.0,0
2020-01-31,06015,Del Norte County,0.0,0.0,0
2020-01-31,06049,Modoc County,0.0,0.0,0
2020-01-31,06019,Fresno County,0.0,0.0,0
2020-01-31,06039,Madera County,0.0,0.0,0
2020-01-31,06085,Santa Clara County,1.0,0.0,0
2020-01-31,06103,Tehama County,0.0,0.0,0
2020-01-31,06077,San Joaquin County,0.0,0.0,0
2020-01-31,06001,Alameda County,0.0,0.0,0
2020-01-31,06057,Nevada County,0.0,0.0,0
2020-01-31,06007,Butte County,0.0,0.0,0
2020-01-31,06047,Merced County,0.0,0.0,0
2020-01-31,06107,Tulare County,0.0,0.0,0
2020-01-31,06099,Stanislaus County,0.0,0.0,0
2020-01-31,06059,Orange County,1.0,0.0,0
2020-01-31,06025,Imperial County,0.0,0.0,0
2020-01-31,06101,Sutter County,0.0,0.0,0
2020-01-31,06005,Amador County,0.0,0.0,0
2020-01-31,06033,Lake County,0.0,0.0,0
2020-01-31,06063,Plumas County,0.0,0.0,0
2020-01-31,06081,San Mateo County,0.0,0.0,0
2020-01-31,06093,Siskiyou County,0.0,0.0,0
2020-01-31,06087,Santa Cruz County,0.0,0.0,0
2020-01-31,06021,Glenn County,0.0,0.0,0
2020-01-31,06079,San Luis Obispo County,0.0,0.0,0
2020-02-01,06091,Sierra County,0.0,0.0,0
2020-02-01,06067,Sacramento County,0.0,0.0,0
2020-02-01,06083,Santa Barbara County,0.0,0.0,0
2020-02-01,06009,Calaveras County,0.0,0.0,0
2020-02-01,06111,Ventura County,0.0,0.0,0
2020-02-01,06037,Los Angeles County,1.0,0.0,0
2020-02-01,06097,Sonoma County,0.0,0.0,0
2020-02-01,06031,Kings County,0.0,0.0,0
2020-02-01,06073,San Diego County,0.0,0.0,0
2020-02-01,06061,Placer County,0.0,0.0,0
2020-02-01,06075,San Francisco County,0.0,0.0,0
2020-02-01,06041,Marin County,0.0,0.0,0
2020-02-01,06043,Mariposa County,0.0,0.0,0
2020-02-01,06035,Lassen County,0.0,0.0,0
2020-02-01,06055,Napa County,0.0,0.0,0
2020-02-01,06089,Shasta County,0.0,0.0,0
2020-02-01,06053,Monterey County,0.0,0.0,0
2020-02-01,06105,Trinity County,0.0,0.0,0
2020-02-01,06045,Mendocino County,0.0,0.0,0
2020-02-01,06027,Inyo County,0.0,0.0,0
2020-02-01,06051,Mono County,0.0,0.0,0
2020-02-01,06109,Tuolumne County,0.0,0.0,0
2020-02-01,06095,Solano County,0.0,0.0,0
2020-02-01,06071,San Bernardino County,0.0,0.0,0
2020-02-01,06013,Contra Costa County,0.0,0.0,0
2020-02-01,06003,Alpine County,0.0,0.0,0
2020-02-01,06017,El Dorado County,0.0,0.0,0
2020-02-01,06113,Yolo County,0.0,0.0,0
2020-02-01,06115,Yuba County,0.0,0.0,0
2020-02-01,06069,San Benito County,0.0,0.0,0
2020-02-01,06023,Humboldt County,0.0,0.0,0
2020-02-01,06065,Riverside County,0.0,0.0,0
2020-02-01,06029,Kern County,0.0,0.0,0
2020-02-01,06011,Colusa County,0.0,0.0,0
2020-02-01,06015,Del Norte County,0.0,0.0,0
2020-02-01,06049,Modoc County,0.0,0.0,0
2020-02-01,06019,Fresno County,0.0,0.0,0
2020-02-01,06039,Madera County,0.0,0.0,0
2020-02-01,06085,Santa Clara County,1.0,0.0,0
2020-02-01,06103,Tehama County,0.0,0.0,0
2020-02-01,06077,San Joaquin County,0.0,0.0,0
2020-02-01,06001,Alameda County,0.0,0.0,0
2020-02-01,06057,Nevada County,0.0,0.0,0
2020-02-01,06007,Butte County,0.0,0.0,0
2020-02-01,06047,Merced County,0.0,0.0,0
2020-02-01,06107,Tulare County,0.0,0.0,0
2020-02-01,06099,Stanislaus County,0.0,0.0,0
2020-02-01,06059,Orange County,1.0,0.0,0
2020-02-01,06025,Imperial County,0.0,0.0,0
2020-02-01,06101,Sutter County,0.0,0.0,0
2020-02-01,06005,Amador County,0.0,0.0,0
2020-02-01,06033,Lake County,0.0,0.0,0
2020-02-01,06063,Plumas County,0.0,0.0,0
2020-02-01,06081,San Mateo County,0.0,0.0,0
2020-02-01,06093,Siskiyou County,0.0,0.0,0
2020-02-01,06087,Santa Cruz County,0.0,0.0,0
2020-02-01,06021,Glenn County,0.0,0.0,0
2020-02-01,06079,San Luis Obispo County,0.0,0.0,0
2020-02-02,06091,Sierra County,0.0,0.0,0
2020-02-02,06067,Sacramento County,0.0,0.0,0
2020-02-02,06083,Santa Barbara County,0.0,0.0,0
2020-02-02,06009,Calaveras County,0.0,0.0,0
2020-02-02,06111,Ventura County,0.0,0.0,0
2020-02-02,06037,Los Angeles County,1.0,0.0,0
2020-02-02,06097,Sonoma County,0.0,0.0,0
2020-02-02,06031,Kings County,0.0,0.0,0
2020-02-02,06073,San Diego County,0.0,0.0,0
2020-02-02,06061,Placer County,0.0,0.0,0
2020-02-02,06075,San Francisco County,0.0,0.0,0
2020-02-02,06041,Marin County,0.0,0.0,0
2020-02-02,06043,Mariposa County,0.0,0.0,0
2020-02-02,06035,Lassen County,0.0,0.0,0
2020-02-02,06055,Napa County,0.0,0.0,0
2020-02-02,06089,Shasta County,0.0,0.0,0
2020-02-02,06053,Monterey County,0.0,0.0,0
2020-02-02,06105,Trinity County,0.0,0.0,0
2020-02-02,06045,Mendocino County,0.0,0.0,0
2020-02-02,06027,Inyo County,0.0,0.0,0
2020-02-02,06051,Mono County,0.0,0.0,0
2020-02-02,06109,Tuolumne County,0.0,0.0,0
2020-02-02,06095,Solano County,0.0,0.0,0
2020-02-02,06071,San Bernardino County,0.0,0.0,0
2020-02-02,06013,Contra Costa County,0.0,0.0,0
2020-02-02,06003,Alpine County,0.0,0.0,0
2020-02-02,06017,El Dorado County,0.0,0.0,0
2020-02-02,06113,Yolo County,0.0,0.0,0
2020-02-02,06115,Yuba County,0.0,0.0,0
2020-02-02,06069,San Benito County,0.0,0.0,0
2020-02-02,06023,Humboldt County,0.0,0.0,0
2020-02-02,06065,Riverside County,0.0,0.0,0
2020-02-02,06029,Kern County,0.0,0.0,0
2020-02-02,06011,Colusa County,0.0,0.0,0
2020-02-02,06015,Del Norte County,0.0,0.0,0
2020-02-02,06049,Modoc County,0.0,0.0,0
2020-02-02,06019,Fresno County,0.0,0.0,0
2020-02-02,06039,Madera County,0.0,0.0,0
2020-02-02,06085,Santa Clara County,1.0,0.0,0
2020-02-02,06103,Tehama County,0.0,0.0,0
2020-02-02,06077,San Joaquin County,0.0,0.0,0
2020-02-02,06001,Alameda County,0.0,0.0,0
2020-02-02,06057,Nevada County,0.0,0.0,0
2020-02-02,06007,Butte County,0.0,0.0,0
2020-02-02,06047,Merced County,0.0,0.0,0
2020-02-02,06107,Tulare County,0.0,0.0,0
2020-02-02,06099,Stanislaus County,0.0,0.0,0
2020-02-02,06059,Orange County,1.0,0.0,0
2020-02-02,06025,Imperial County,0.0,0.0,0
2020-02-02,06101,Sutter County,0.0,0.0,0
2020-02-02,06005,Amador County,0.0,0.0,0
2020-02-02,06033,Lake County,0.0,0.0,0
2020-02-02,06063,Plumas County,0.0,0.0,0
2020-02-02,06081,San Mateo County,0.0,0.0,0
2020-02-02,06093,Siskiyou County,0.0,0.0,0
2020-02-02,06087,Santa Cruz County,0.0,0.0,0
2020-02-02,06021,Glenn County,0.0,0.0,0
2020-02-02,06079,San Luis Obispo County,0.0,0.0,0
2020-02-03,06091,Sierra County,0.0,0.0,0
2020-02-03,06067,Sacramento County,0.0,0.0,0
2020-02-03,06083,Santa Barbara County,0.0,0.0,0
2020-02-03,06009,Calaveras County,0.0,0.0,0
2020-02-03,06111,Ventura County,0.0,0.0,0
2020-02-03,06037,Los Angeles County,1.0,0.0,0
2020-02-03,06097,Sonoma County,0.0,0.0,0
2020-02-03,06031,Kings County,0.0,0.0,0
2020-02-03,06073,San Diego County,0.0,0.0,0
2020-02-03,06061,Placer County,0.0,0.0,0
2020-02-03,06075,San Francisco County,0.0,0.0,0
2020-02-03,06041,Marin County,0.0,0.0,0
2020-02-03,06043,Mariposa County,0.0,0.0,0
2020-02-03,06035,Lassen County,0.0,0.0,0
2020-02-03,06055,Napa County,0.0,0.0,0
2020-02-03,06089,Shasta County,0.0,0.0,0
2020-02-03,06053,Monterey County,0.0,0.0,0
2020-02-03,06105,Trinity County,0.0,0.0,0
2020-02-03,06045,Mendocino County,0.0,0.0,0
2020-02-03,06027,Inyo County,0.0,0.0,0
2020-02-03,06051,Mono County,0.0,0.0,0
2020-02-03,06109,Tuolumne County,0.0,0.0,0
2020-02-03,06095,Solano County,0.0,0.0,0
2020-02-03,06071,San Bernardino County,0.0,0.0,0
2020-02-03,06013,Contra Costa County,0.0,0.0,0
2020-02-03,06003,Alpine County,0.0,0.0,0
2020-02-03,06017,El Dorado County,0.0,0.0,0
2020-02-03,06113,Yolo County,0.0,0.0,0
2020-02-03,06115,Yuba County,0.0,0.0,0
2020-02-03,06069,San Benito County,2.0,0.0,0
2020-02-03,06023,Humboldt County,0.0,0.0,0
2020-02-03,06065,Riverside County,0.0,0.0,0
2020-02-03,06029,Kern County,0.0,0.0,0
2020-02-03,06011,Colusa County,0.0,0.0,0
2020-02-03,06015,Del Norte County,0.0,0.0,0
2020-02-03,06049,Modoc County,0.0,0.0,0
2020-02-03,06019,Fresno County,0.0,0.0,0
2020-02-03,06039,Madera County,0.0,0.0,0
2020-02-03,06085,Santa Clara County,2.0,0.0,0
2020-02-03,06103,Tehama County,0.0,0.0,0
2020-02-03,06077,San Joaquin County,0.0,0.0,0
2020-02-03,06001,Alameda County,0.0,0.0,0
2020-02-03,06057,Nevada County,0.0,0.0,0
2020-02-03,06007,Butte County,0.0,0.0,0
2020-02-03,06047,Merced County,0.0,0.0,0
2020-02-03,06107,Tulare County,0.0,0.0,0
2020-02-03,06099,Stanislaus County,0.0,0.0,0
2020-02-03,06059,Orange County,1.0,0.0,0
2020-02-03,06025,Imperial County,0.0,0.0,0
2020-02-03,06101,Sutter County,0.0,0.0,0
2020-02-03,06005,Amador County,0.0,0.0,0
2020-02-03,06033,Lake County,0.0,0.0,0
2020-02-03,06063,Plumas County,0.0,0.0,0
2020-02-03,06081,San Mateo County,0.0,0.0,0
2020-02-03,06093,Siskiyou County,0.0,0.0,0
2020-02-03,06087,Santa Cruz County,0.0,0.0,0
2020-02-03,06021,Glenn County,0.0,0.0,0
2020-02-03,06079,San Luis Obispo County,0.0,0.0,0
2020-02-04,06091,Sierra County,0.0,0.0,0
2020-02-04,06067,Sacramento County,0.0,0.0,0
2020-02-04,06083,Santa Barbara County,0.0,0.0,0
2020-02-04,06009,Calaveras County,0.0,0.0,0
2020-02-04,06111,Ventura County,0.0,0.0,0
2020-02-04,06037,Los Angeles County,1.0,0.0,0
2020-02-04,06097,Sonoma County,0.0,0.0,0
2020-02-04,06031,Kings County,0.0,0.0,0
2020-02-04,06073,San Diego County,0.0,0.0,0
2020-02-04,06061,Placer County,0.0,0.0,0
2020-02-04,06075,San Francisco County,0.0,0.0,0
2020-02-04,06041,Marin County,0.0,0.0,0
2020-02-04,06043,Mariposa County,0.0,0.0,0
2020-02-04,06035,Lassen County,0.0,0.0,0
2020-02-04,06055,Napa County,0.0,0.0,0
2020-02-04,06089,Shasta County,0.0,0.0,0
2020-02-04,06053,Monterey County,0.0,0.0,0
2020-02-04,06105,Trinity County,0.0,0.0,0
2020-02-04,06045,Mendocino County,0.0,0.0,0
2020-02-04,06027,Inyo County,0.0,0.0,0
2020-02-04,06051,Mono County,0.0,0.0,0
2020-02-04,06109,Tuolumne County,0.0,0.0,0
2020-02-04,06095,Solano County,0.0,0.0,0
2020-02-04,06071,San Bernardino County,0.0,0.0,0
2020-02-04,06013,Contra Costa County,0.0,0.0,0
2020-02-04,06003,Alpine County,0.0,0.0,0
2020-02-04,06017,El Dorado County,0.0,0.0,0
2020-02-04,06113,Yolo County,0.0,0.0,0
2020-02-04,06115,Yuba County,0.0,0.0,0
2020-02-04,06069,San Benito County,2.0,0.0,0
2020-02-04,06023,Humboldt County,0.0,0.0,0
2020-02-04,06065,Riverside County,0.0,0.0,0
2020-02-04,06029,Kern County,0.0,0.0,0
2020-02-04,06011,Colusa County,0.0,0.0,0
2020-02-04,06015,Del Norte County,0.0,0.0,0
2020-02-04,06049,Modoc County,0.0,0.0,0
2020-02-04,06019,Fresno County,0.0,0.0,0
2020-02-04,06039,Madera County,0.0,0.0,0
2020-02-04,06085,Santa Clara County,2.0,0.0,0
2020-02-04,06103,Tehama County,0.0,0.0,0
2020-02-04,06077,San Joaquin County,0.0,0.0,0
2020-02-04,06001,Alameda County,0.0,0.0,0
2020-02-04,06057,Nevada County,0.0,0.0,0
2020-02-04,06007,Butte County,0.0,0.0,0
2020-02-04,06047,Merced County,0.0,0.0,0
2020-02-04,06107,Tulare County,0.0,0.0,0
2020-02-04,06099,Stanislaus County,0.0,0.0,0
2020-02-04,06059,Orange County,1.0,0.0,0
2020-02-04,06025,Imperial County,0.0,0.0,0
2020-02-04,06101,Sutter County,0.0,0.0,0
2020-02-04,06005,Amador County,0.0,0.0,0
2020-02-04,06033,Lake County,0.0,0.0,0
2020-02-04,06063,Plumas County,0.0,0.0,0
2020-02-04,06081,San Mateo County,0.0,0.0,0
2020-02-04,06093,Siskiyou County,0.0,0.0,0
2020-02-04,06087,Santa Cruz County,0.0,0.0,0
2020-02-04,06021,Glenn County,0.0,0.0,0
2020-02-04,06079,San Luis Obispo County,0.0,0.0,0
2020-02-05,06091,Sierra County,0.0,0.0,0
2020-02-05,06067,Sacramento County,0.0,0.0,0
2020-02-05,06083,Santa Barbara County,0.0,0.0,0
2020-02-05,06009,Calaveras County,0.0,0.0,0
2020-02-05,06111,Ventura County,0.0,0.0,0
2020-02-05,06037,Los Angeles County,1.0,0.0,0
2020-02-05,06097,Sonoma County,0.0,0.0,0
2020-02-05,06031,Kings County,0.0,0.0,0
2020-02-05,06073,San Diego County,0.0,0.0,0
2020-02-05,06061,Placer County,0.0,0.0,0
2020-02-05,06075,San Francisco County,0.0,0.0,0
2020-02-05,06041,Marin County,0.0,0.0,0
2020-02-05,06043,Mariposa County,0.0,0.0,0
2020-02-05,06035,Lassen County,0.0,0.0,0
2020-02-05,06055,Napa County,0.0,0.0,0
2020-02-05,06089,Shasta County,0.0,0.0,0
2020-02-05,06053,Monterey County,0.0,0.0,0
2020-02-05,06105,Trinity County,0.0,0.0,0
2020-02-05,06045,Mendocino County,0.0,0.0,0
2020-02-05,06027,Inyo County,0.0,0.0,0
2020-02-05,06051,Mono County,0.0,0.0,0
2020-02-05,06109,Tuolumne County,0.0,0.0,0
2020-02-05,06095,Solano County,0.0,0.0,0
2020-02-05,06071,San Bernardino County,0.0,0.0,0
2020-02-05,06013,Contra Costa County,0.0,0.0,0
2020-02-05,06003,Alpine County,0.0,0.0,0
2020-02-05,06017,El Dorado County,0.0,0.0,0
2020-02-05,06113,Yolo County,0.0,0.0,0
2020-02-05,06115,Yuba County,0.0,0.0,0
2020-02-05,06069,San Benito County,2.0,0.0,0
2020-02-05,06023,Humboldt County,0.0,0.0,0
2020-02-05,06065,Riverside County,0.0,0.0,0
2020-02-05,06029,Kern County,0.0,0.0,0
2020-02-05,06011,Colusa County,0.0,0.0,0
2020-02-05,06015,Del Norte County,0.0,0.0,0
2020-02-05,06049,Modoc County,0.0,0.0,0
2020-02-05,06019,Fresno County,0.0,0.0,0
2020-02-05,06039,Madera County,0.0,0.0,0
2020-02-05,06085,Santa Clara County,2.0,0.0,0
2020-02-05,06103,Tehama County,0.0,0.0,0
2020-02-05,06077,San Joaquin County,0.0,0.0,0
2020-02-05,06001,Alameda County,0.0,0.0,0
2020-02-05,06057,Nevada County,0.0,0.0,0
2020-02-05,06007,Butte County,0.0,0.0,0
2020-02-05,06047,Merced County,0.0,0.0,0
2020-02-05,06107,Tulare County,0.0,0.0,0
2020-02-05,06099,Stanislaus County,0.0,0.0,0
2020-02-05,06059,Orange County,1.0,0.0,0
2020-02-05,06025,Imperial County,0.0,0.0,0
2020-02-05,06101,Sutter County,0.0,0.0,0
2020-02-05,06005,Amador County,0.0,0.0,0
2020-02-05,06033,Lake County,0.0,0.0,0
2020-02-05,06063,Plumas County,0.0,0.0,0
2020-02-05,06081,San Mateo County,0.0,0.0,0
2020-02-05,06093,Siskiyou County,0.0,0.0,0
2020-02-05,06087,Santa Cruz County,0.0,0.0,0
2020-02-05,06021,Glenn County,0.0,0.0,0
2020-02-05,06079,San Luis Obispo County,0.0,0.0,0
2020-02-06,06091,Sierra County,0.0,0.0,0
2020-02-06,06067,Sacramento County,0.0,0.0,0
2020-02-06,06083,Santa Barbara County,0.0,0.0,0
2020-02-06,06009,Calaveras County,0.0,0.0,0
2020-02-06,06111,Ventura County,0.0,0.0,0
2020-02-06,06037,Los Angeles County,1.0,0.0,0
2020-02-06,06097,Sonoma County,0.0,0.0,0
2020-02-06,06031,Kings County,0.0,0.0,0
2020-02-06,06073,San Diego County,0.0,0.0,0
2020-02-06,06061,Placer County,0.0,0.0,0
2020-02-06,06075,San Francisco County,0.0,0.0,0
2020-02-06,06041,Marin County,0.0,0.0,0
2020-02-06,06043,Mariposa County,0.0,0.0,0
2020-02-06,06035,Lassen County,0.0,0.0,0
2020-02-06,06055,Napa County,0.0,0.0,0
2020-02-06,06089,Shasta County,0.0,0.0,0
2020-02-06,06053,Monterey County,0.0,0.0,0
2020-02-06,06105,Trinity County,0.0,0.0,0
2020-02-06,06045,Mendocino County,0.0,0.0,0
2020-02-06,06027,Inyo County,0.0,0.0,0
2020-02-06,06051,Mono County,0.0,0.0,0
2020-02-06,06109,Tuolumne County,0.0,0.0,0
2020-02-06,06095,Solano County,0.0,0.0,0
2020-02-06,06071,San Bernardino County,0.0,0.0,0
2020-02-06,06013,Contra Costa County,0.0,0.0,0
2020-02-06,06003,Alpine County,0.0,0.0,0
2020-02-06,06017,El Dorado County,0.0,0.0,0
2020-02-06,06113,Yolo County,0.0,0.0,0
2020-02-06,06115,Yuba County,0.0,0.0,0
2020-02-06,06069,San Benito County,2.0,0.0,0
2020-02-06,06023,Humboldt County,0.0,0.0,0
2020-02-06,06065,Riverside County,0.0,0.0,0
2020-02-06,06029,Kern County,0.0,0.0,0
2020-02-06,06011,Colusa County,0.0,0.0,0
2020-02-06,06015,Del Norte County,0.0,0.0,0
2020-02-06,06049,Modoc County,0.0,0.0,0
2020-02-06,06019,Fresno County,0.0,0.0,0
2020-02-06,06039,Madera County,0.0,0.0,0
2020-02-06,06085,Santa Clara County,2.0,0.0,0
2020-02-06,06103,Tehama County,0.0,0.0,0
2020-02-06,06077,San Joaquin County,0.0,0.0,0
2020-02-06,06001,Alameda County,0.0,0.0,0
2020-02-06,06057,Nevada County,0.0,0.0,0
2020-02-06,06007,Butte County,0.0,0.0,0
2020-02-06,06047,Merced County,0.0,0.0,0
2020-02-06,06107,Tulare County,0.0,0.0,0
2020-02-06,06099,Stanislaus County,0.0,0.0,0
2020-02-06,06059,Orange County,1.0,0.0,0
2020-02-06,06025,Imperial County,0.0,0.0,0
2020-02-06,06101,Sutter County,0.0,0.0,0
2020-02-06,06005,Amador County,0.0,0.0,0
2020-02-06,06033,Lake County,0.0,0.0,0
2020-02-06,06063,Plumas County,0.0,0.0,0
2020-02-06,06081,San Mateo County,0.0,0.0,0
2020-02-06,06093,Siskiyou County,0.0,0.0,0
2020-02-06,06087,Santa Cruz County,0.0,0.0,0
2020-02-06,06021,Glenn County,0.0,0.0,0
2020-02-06,06079,San Luis Obispo County,0.0,0.0,0
2020-02-07,06091,Sierra County,0.0,0.0,0
2020-02-07,06067,Sacramento County,0.0,0.0,0
2020-02-07,06083,Santa Barbara County,0.0,0.0,0
2020-02-07,06009,Calaveras County,0.0,0.0,0
2020-02-07,06111,Ventura County,0.0,0.0,0
2020-02-07,06037,Los Angeles County,1.0,0.0,0
2020-02-07,06097,Sonoma County,0.0,0.0,0
2020-02-07,06031,Kings County,0.0,0.0,0
2020-02-07,06073,San Diego County,0.0,0.0,0
2020-02-07,06061,Placer County,0.0,0.0,0
2020-02-07,06075,San Francisco County,0.0,0.0,0
2020-02-07,06041,Marin County,0.0,0.0,0
2020-02-07,06043,Mariposa County,0.0,0.0,0
2020-02-07,06035,Lassen County,0.0,0.0,0
2020-02-07,06055,Napa County,0.0,0.0,0
2020-02-07,06089,Shasta County,0.0,0.0,0
2020-02-07,06053,Monterey County,0.0,0.0,0
2020-02-07,06105,Trinity County,0.0,0.0,0
2020-02-07,06045,Mendocino County,0.0,0.0,0
2020-02-07,06027,Inyo County,0.0,0.0,0
2020-02-07,06051,Mono County,0.0,0.0,0
2020-02-07,06109,Tuolumne County,0.0,0.0,0
2020-02-07,06095,Solano County,0.0,0.0,0
2020-02-07,06071,San Bernardino County,0.0,0.0,0
2020-02-07,06013,Contra Costa County,0.0,0.0,0
2020-02-07,06003,Alpine County,0.0,0.0,0
2020-02-07,06017,El Dorado County,0.0,0.0,0
2020-02-07,06113,Yolo County,0.0,0.0,0
2020-02-07,06115,Yuba County,0.0,0.0,0
2020-02-07,06069,San Benito County,2.0,0.0,0
2020-02-07,06023,Humboldt County,0.0,0.0,0
2020-02-07,06065,Riverside County,0.0,0.0,0
2020-02-07,06029,Kern County,0.0,0.0,0
2020-02-07,06011,Colusa County,0.0,0.0,0
2020-02-07,06015,Del Norte County,0.0,0.0,0
2020-02-07,06049,Modoc County,0.0,0.0,0
2020-02-07,06019,Fresno County,0.0,0.0,0
2020-02-07,06039,Madera County,0.0,0.0,0
2020-02-07,06085,Santa Clara County,2.0,0.0,0
2020-02-07,06103,Tehama County,0.0,0.0,0
2020-02-07,06077,San Joaquin County,0.0,0.0,0
2020-02-07,06001,Alameda County,0.0,0.0,0
2020-02-07,06057,Nevada County,0.0,0.0,0
2020-02-07,06007,Butte County,0.0,0.0,0
2020-02-07,06047,Merced County,0.0,0.0,0
2020-02-07,06107,Tulare County,0.0,0.0,0
2020-02-07,06099,Stanislaus County,0.0,0.0,0
2020-02-07,06059,Orange County,1.0,0.0,0
2020-02-07,06025,Imperial County,0.0,0.0,0
2020-02-07,06101,Sutter County,0.0,0.0,0
2020-02-07,06005,Amador County,0.0,0.0,0
2020-02-07,06033,Lake County,0.0,0.0,0
2020-02-07,06063,Plumas County,0.0,0.0,0
2020-02-07,06081,San Mateo County,0.0,0.0,0
2020-02-07,06093,Siskiyou County,0.0,0.0,0
2020-02-07,06087,Santa Cruz County,0.0,0.0,0
2020-02-07,06021,Glenn County,0.0,0.0,0
2020-02-07,06079,San Luis Obispo County,0.0,0.0,0
2020-02-08,06091,Sierra County,0.0,0.0,0
2020-02-08,06067,Sacramento County,0.0,0.0,0
2020-02-08,06083,Santa Barbara County,0.0,0.0,0
2020-02-08,06009,Calaveras County,0.0,0.0,0
2020-02-08,06111,Ventura County,0.0,0.0,0
2020-02-08,06037,Los Angeles County,1.0,0.0,0
2020-02-08,06097,Sonoma County,0.0,0.0,0
2020-02-08,06031,Kings County,0.0,0.0,0
2020-02-08,06073,San Diego County,0.0,0.0,0
2020-02-08,06061,Placer County,0.0,0.0,0
2020-02-08,06075,San Francisco County,0.0,0.0,0
2020-02-08,06041,Marin County,0.0,0.0,0
