fips,county_name,state,date,cases,deaths,data_input_date,edited,local_pub_health_url,notes
06017,​El Dorado,California,3/21/2020,1,0,,,,
06019,​Fresno,California,3/21/2020,6,0,,,,
06021,​Glenn,California,3/21/2020,0,0,,,,
06023,​Humboldt,California,3/21/2020,1,0,,,,
06025,​Imperial,California,3/21/2020,6,0,,,,
06027,​Inyo,California,3/21/2020,0,0,,,,
06029,​Kern,California,3/21/2020,5,0,,,,
06031,​Kings,California,3/21/2020,0,0,,,,
06033,​Lake,California,3/21/2020,0,0,,,,
06035,​Lassen,California,3/21/2020,0,0,,,,
06037,​Los Angeles,California,3/21/2020,351,4,,,,
06039,​Madera,California,3/21/2020,2,0,,,,
06041,​Marin,California,3/21/2020,38,0,,,,
06043,​Mariposa,California,3/21/2020,0,0,,,,
06045,​Mendocino,California,3/21/2020,1,0,,,,
06047,​Merced,California,3/21/2020,0,0,,,,
06049,​Modoc,California,3/21/2020,0,0,,,,
06051,​Mono,California,3/21/2020,1,0,,,,
06053,​Monterey,California,3/21/2020,5,0,,,,
06055,​Napa,California,3/21/2020,0,0,,,,
06057,​Nevada,California,3/21/2020,1,0,,,,
06059,​Orange,California,3/21/2020,78,0,,,,
06061,​Placer,California,3/21/2020,12,1,,,,
06063,​Plumas,California,3/21/2020,0,0,,,,
06065,​Riverside,California,3/21/2020,30,5,,,,
06067,​Sacramento,California,3/21/2020,53,3,,,,
06069,​San Benito,California,3/21/2020,5,1,,,,
06071,​San Bernardino,California,3/21/2020,10,0,,,,
06073,​San Diego,California,3/21/2020,148,0,,,,
06075,​San Francisco,California,3/21/2020,84,0,,,,
06077,​San Joaquin,California,3/21/2020,31,2,,,,
06079,San Luis Obispo​,California,3/21/2020,21,0,,,,
06081,​San Mateo,California,3/21/2020,110,1,,,,
06083,​Santa Barbara,California,3/21/2020,13,0,,,,
06085,​Santa Clara,California,3/21/2020,263,8,,,,
06087,Santa Cruz​,California,3/21/2020,15,0,,,,
06089,​Shasta,California,3/21/2020,1,0,,,,
06091,​Sierra,California,3/21/2020,0,0,,,,
06093,​Siskiyou,California,3/21/2020,2,0,,,,
06095,​Solano,California,3/21/2020,14,0,,,,
06097,​Sonoma,California,3/21/2020,23,1,,,,
06099,​Stanislaus,California,3/21/2020,5,0,,,,
06101,​Sutter,California,3/21/2020,0,0,,,,
06103,​Tehama,California,3/21/2020,0,0,,,,
06105,​Trinity,California,3/21/2020,0,0,,,,
06107,​Tulare,California,3/21/2020,12,0,,,,
06109,​Tuolumne,California,3/21/2020,0,0,,,,
06111,​Ventura,California,3/21/2020,26,0,,,,
06113,​Yolo,California,3/21/2020,6,0,,,,
06115,Yuba,California,3/21/2020,2,0,,,,
06001,Alameda,California,3/20/2020,50,0,,,,
06003,​Alpine,California,3/20/2020,0,0,,,,
06005,Amador,California,3/20/2020,2,0,,,,
06007,​Butte,California,3/20/2020,0,0,,,,
06009,Calaveras,California,3/20/2020,2,0,,,,
06011,​Colusa,California,3/20/2020,0,0,,,,
06013,Contra Costa,California,3/20/2020,46,1,,,,
06015,​Del Norte,California,3/20/2020,0,0,,,,
06017,El Dorado,California,3/20/2020,1,0,,,,
06019,Fresno,California,3/20/2020,6,0,,,,
06021,​Glenn,California,3/20/2020,0,0,,,,
06023,Humboldt,California,3/20/2020,1,0,,,,
06025,Imperial,California,3/20/2020,4,0,,,,
06027,​Inyo,California,3/20/2020,0,0,,,,
06029,Kern,California,3/20/2020,4,0,,,,
06031,​Kings,California,3/20/2020,0,0,,,,
06033,​Lake,California,3/20/2020,0,0,,,,
06035,​Lassen,California,3/20/2020,0,0,,,,
06037,Los Angeles,California,3/20/2020,292,2,,,,
06039,Madera,California,3/20/2020,2,0,,,,
06041,Marin,California,3/20/2020,38,0,,,,
06043,​Mariposa,California,3/20/2020,0,0,,,,
06045,Mendocino,California,3/20/2020,1,0,,,,
06047,​Merced,California,3/20/2020,0,0,,,,
06049,​Modoc,California,3/20/2020,0,0,,,,
06051,Mono,California,3/20/2020,1,0,,,,
06053,Monterey,California,3/20/2020,5,0,,,,
06055,Napa,California,3/20/2020,0,0,,,,
06057,Nevada,California,3/20/2020,1,0,,,,
06059,Orange,California,3/20/2020,65,0,,,,
06061,Placer,California,3/20/2020,9,1,,,,
06063,​Plumas,California,3/20/2020,0,0,,,,
06065,Riverside,California,3/20/2020,28,4,,,,
06067,Sacramento,California,3/20/2020,53,3,,,,
06069,San Benito,California,3/20/2020,5,1,,,,
06071,San Bernardino,California,3/20/2020,9,0,,,,
06073,San Diego,California,3/20/2020,120,0,,,,
06075,San Francisco,California,3/20/2020,84,0,,,,
06077,San Joaquin,California,3/20/2020,25,2,,,,
06079,San Luis Obispo,California,3/20/2020,16,0,,,,
06081,San Mateo,California,3/20/2020,110,1,,,,
06083,Santa Barbara,California,3/20/2020,9,0,,,,
06085,Santa Clara,California,3/20/2020,196,8,,,,
06087,Santa Cruz,California,3/20/2020,15,0,,,,
06089,Shasta,California,3/20/2020,1,0,,,,
06091,​Sierra,California,3/20/2020,0,0,,,,
06093,​Siskiyou,California,3/20/2020,0,0,,,,
06095,Solano,California,3/20/2020,10,0,,,,
06097,Sonoma,California,3/20/2020,21,1,,,,
06099,Stanislaus,California,3/20/2020,5,0,,,,
06101,​Sutter,California,3/20/2020,0,0,,,,
06103,​Tehama,California,3/20/2020,0,0,,,,
06105,​Trinity,California,3/20/2020,0,0,,,,
06107,Tulare,California,3/20/2020,11,0,,,,
06109,​Tuolumne,California,3/20/2020,0,0,,,,
06111,Ventura,California,3/20/2020,19,0,,,,
06113,Yolo,California,3/20/2020,6,0,,,,
06115,Yuba,California,3/20/2020,0,0,,,,
06001,Alameda,California,3/19/2020,38,0,,,,
06003,​Alpine,California,3/19/2020,0,0,,,,
06005,Amador,California,3/19/2020,1,0,,,,
06007,​Butte,California,3/19/2020,0,0,,,,
06009,Calaveras,California,3/19/2020,2,0,,,,
06011,​Colusa,California,3/19/2020,0,0,,,,
06013,Contra Costa,California,3/19/2020,42,0,,,,
06015,​Del Norte,California,3/19/2020,0,0,,,,
06017,El Dorado,California,3/19/2020,0,0,,,,
06019,Fresno,California,3/19/2020,3,0,,,,
06021,​Glenn,California,3/19/2020,0,0,,,,
06023,Humboldt,California,3/19/2020,1,0,,,,
06025,Imperial,California,3/19/2020,4,0,,,,
06027,​Inyo,California,3/19/2020,0,0,,,,
06029,Kern,California,3/19/2020,4,0,,,,
06031,​Kings,California,3/19/2020,0,0,,,,
06033,​Lake,California,3/19/2020,0,0,,,,
06035,​Lassen,California,3/19/2020,0,0,,,,
06037,Los Angeles,California,3/19/2020,231,2,,,,
06039,Madera,California,3/19/2020,2,0,,,,
06041,Marin,California,3/19/2020,25,0,,,,
06043,​Mariposa,California,3/19/2020,0,0,,,,
06045,Mendocino,California,3/19/2020,1,0,,,,
06047,​Merced,California,3/19/2020,0,0,,,,
06049,​Modoc,California,3/19/2020,0,0,,,,
06051,Mono,California,3/19/2020,0,0,,,,
06053,Monterey,California,3/19/2020,2,0,,,,
06055,Napa,California,3/19/2020,0,0,,,,
06057,Nevada,California,3/19/2020,1,0,,,,
06059,Orange,California,3/19/2020,53,0,,,,
06061,Placer,California,3/19/2020,9,1,,,,
06063,​Plumas,California,3/19/2020,0,0,,,,
06065,Riverside,California,3/19/2020,22,3,,,,
06067,Sacramento,California,3/19/2020,45,3,,,,
06069,San Benito,California,3/19/2020,5,1,,,,
06071,San Bernardino,California,3/19/2020,5,0,,,,
06073,San Diego,California,3/19/2020,89,0,,,,
06075,San Francisco,California,3/19/2020,70,0,,,,
06077,San Joaquin,California,3/19/2020,17,2,,,,
06079,San Luis Obispo,California,3/19/2020,13,0,,,,
06081,San Mateo,California,3/19/2020,97,1,,,,
06083,Santa Barbara,California,3/19/2020,8,0,,,,
06085,Santa Clara,California,3/19/2020,189,6,,,,
06087,Santa Cruz,California,3/19/2020,14,0,,,,
06089,Shasta,California,3/19/2020,1,0,,,,
06091,​Sierra,California,3/19/2020,0,0,,,,
06093,​Siskiyou,California,3/19/2020,0,0,,,,
06095,Solano,California,3/19/2020,10,0,,,,
06097,Sonoma,California,3/19/2020,9,0,,,,
06099,Stanislaus,California,3/19/2020,5,0,,,,
06101,​Sutter,California,3/19/2020,0,0,,,,
06103,​Tehama,California,3/19/2020,0,0,,,,
06105,​Trinity,California,3/19/2020,0,0,,,,
06107,Tulare,California,3/19/2020,7,0,,,,
06109,​Tuolumne,California,3/19/2020,0,0,,,,
06111,Ventura,California,3/19/2020,17,0,,,,
06113,Yolo,California,3/19/2020,5,0,,,,
06115,Yuba,California,3/19/2020,0,0,,,,
06001,Alameda,California,3/18/2020,34,0,,,,
06003,​Alpine,California,3/18/2020,0,0,,,,
06005,Amador,California,3/18/2020,1,0,,,,
06007,​Butte,California,3/18/2020,0,0,,,,
06009,Calaveras,California,3/18/2020,2,0,,,,
06011,​Colusa,California,3/18/2020,0,0,,,,
06013,Contra Costa,California,3/18/2020,41,0,,,,
06015,​Del Norte,California,3/18/2020,0,0,,,,
06017,El Dorado,California,3/18/2020,0,0,,,,
06019,Fresno,California,3/18/2020,3,0,,,,
06021,​Glenn,California,3/18/2020,0,0,,,,
06023,Humboldt,California,3/18/2020,1,0,,,,
06025,Imperial,California,3/18/2020,2,0,,,,
06027,​Inyo,California,3/18/2020,0,0,,,,
06029,Kern,California,3/18/2020,0,0,,,,
06031,​Kings,California,3/18/2020,0,0,,,,
06033,​Lake,California,3/18/2020,0,0,,,,
06035,​Lassen,California,3/18/2020,0,0,,,,
06037,Los Angeles,California,3/18/2020,190,1,,,,
06039,Madera,California,3/18/2020,1,0,,,,
06041,Marin,California,3/18/2020,15,0,,,,
06043,​Mariposa,California,3/18/2020,0,0,,,,
06045,Mendocino,California,3/18/2020,1,0,,,,
06047,​Merced,California,3/18/2020,0,0,,,,
06049,​Modoc,California,3/18/2020,0,0,,,,
06051,Mono,California,3/18/2020,0,0,,,,
06053,Monterey,California,3/18/2020,2,0,,,,
06055,Napa,California,3/18/2020,0,0,,,,
06057,Nevada,California,3/18/2020,1,0,,,,
06059,Orange,California,3/18/2020,42,0,,,,
06061,Placer,California,3/18/2020,9,1,,,,
06063,​Plumas,California,3/18/2020,0,0,,,,
06065,Riverside,California,3/18/2020,16,3,,,,
06067,Sacramento,California,3/18/2020,40,2,,,,
06069,San Benito,California,3/18/2020,5,1,,,,
06071,San Bernardino,California,3/18/2020,5,0,,,,
06073,San Diego,California,3/18/2020,75,0,,,,
06075,San Francisco,California,3/18/2020,51,0,,,,
06077,San Joaquin,California,3/18/2020,14,2,,,,
06079,San Luis Obispo,California,3/18/2020,7,0,,,,
06081,San Mateo,California,3/18/2020,80,1,,,,
06083,Santa Barbara,California,3/18/2020,3,0,,,,
06085,Santa Clara,California,3/18/2020,175,6,,,,
06087,Santa Cruz,California,3/18/2020,13,0,,,,
06089,Shasta,California,3/18/2020,1,0,,,,
06091,​Sierra,California,3/18/2020,0,0,,,,
06093,​Siskiyou,California,3/18/2020,0,0,,,,
06095,Solano,California,3/18/2020,8,0,,,,
06097,Sonoma,California,3/18/2020,8,0,,,,
06099,Stanislaus,California,3/18/2020,5,0,,,,
06101,​Sutter,California,3/18/2020,0,0,,,,
06103,​Tehama,California,3/18/2020,0,0,,,,
06105,​Trinity,California,3/18/2020,0,0,,,,
06107,Tulare,California,3/18/2020,5,0,,,,
06109,​Tuolumne,California,3/18/2020,0,0,,,,
06111,Ventura,California,3/18/2020,13,0,,,,
06113,Yolo,California,3/18/2020,5,0,,,,
06115,Yuba,California,3/18/2020,0,0,,,,
06001,Alameda,California,3/17/2020,30,0,,,,
06003,​Alpine,California,3/17/2020,0,0,,,,
06005,Amador,California,3/17/2020,1,0,,,,
06007,​Butte,California,3/17/2020,0,0,,,,
06009,Calaveras,California,3/17/2020,2,0,,,,
06011,​Colusa,California,3/17/2020,0,0,,,,
06013,Contra Costa,California,3/17/2020,39,0,,,,
06015,​Del Norte,California,3/17/2020,0,0,,,,
06017,El Dorado,California,3/17/2020,0,0,,,,
06019,Fresno,California,3/17/2020,2,0,,,,
06021,​Glenn,California,3/17/2020,0,0,,,,
06023,Humboldt,California,3/17/2020,1,0,,,,
06025,Imperial,California,3/17/2020,2,0,,,,
06027,​Inyo,California,3/17/2020,0,0,,,,
06029,Kern,California,3/17/2020,0,0,,,,
06031,​Kings,California,3/17/2020,0,0,,,,
06033,​Lake,California,3/17/2020,0,0,,,,
06035,​Lassen,California,3/17/2020,0,0,,,,
06037,Los Angeles,California,3/17/2020,144,1,,,,
06039,Madera,California,3/17/2020,1,0,,,,
06041,Marin,California,3/17/2020,15,0,,,,
06043,​Mariposa,California,3/17/2020,0,0,,,,
06045,Mendocino,California,3/17/2020,0,0,,,,
06047,​Merced,California,3/17/2020,0,0,,,,
06049,​Modoc,California,3/17/2020,0,0,,,,
06051,Mono,California,3/17/2020,0,0,,,,
06053,Monterey,California,3/17/2020,0,0,,,,
06055,Napa,California,3/17/2020,0,0,,,,
06057,Nevada,California,3/17/2020,1,0,,,,
06059,Orange,California,3/17/2020,29,0,,,,
06061,Placer,California,3/17/2020,8,1,,,,
06063,​Plumas,California,3/17/2020,0,0,,,,
06065,Riverside,California,3/17/2020,16,3,,,,
06067,Sacramento,California,3/17/2020,40,2,,,,
06069,San Benito,California,3/17/2020,5,1,,,,
06071,San Bernardino,California,3/17/2020,2,0,,,,
06073,San Diego,California,3/17/2020,58,0,,,,
06075,San Francisco,California,3/17/2020,43,0,,,,
06077,San Joaquin,California,3/17/2020,9,0,,,,
06079,San Luis Obispo,California,3/17/2020,6,0,,,,
06081,San Mateo,California,3/17/2020,64,1,,,,
06083,Santa Barbara,California,3/17/2020,1,0,,,,
06085,Santa Clara,California,3/17/2020,155,5,,,,
06087,Santa Cruz,California,3/17/2020,13,0,,,,
06089,Shasta,California,3/17/2020,1,0,,,,
06091,​Sierra,California,3/17/2020,0,0,,,,
06093,​Siskiyou,California,3/17/2020,0,0,,,,
06095,Solano,California,3/17/2020,8,0,,,,
06097,Sonoma,California,3/17/2020,6,0,,,,
06099,Stanislaus,California,3/17/2020,4,0,,,,
06101,​Sutter,California,3/17/2020,0,0,,,,
06103,​Tehama,California,3/17/2020,0,0,,,,
06105,​Trinity,California,3/17/2020,0,0,,,,
06107,Tulare,California,3/17/2020,3,0,,,,
06109,​Tuolumne,California,3/17/2020,0,0,,,,
06111,Ventura,California,3/17/2020,10,0,,,,
06113,Yolo,California,3/17/2020,4,0,,,,
06115,Yuba,California,3/17/2020,0,0,,,,
06001,Alameda,California,3/16/2020,21,0,,,,
06003,​Alpine,California,3/16/2020,0,0,,,,
06005,Amador,California,3/16/2020,1,0,,,,
06007,​Butte,California,3/16/2020,0,0,,,,
06009,Calaveras,California,3/16/2020,2,0,,,,
06011,​Colusa,California,3/16/2020,0,0,,,,
06013,Contra Costa,California,3/16/2020,34,0,,,,
06015,​Del Norte,California,3/16/2020,0,0,,,,
06017,El Dorado,California,3/16/2020,0,0,,,,
06019,Fresno,California,3/16/2020,2,0,,,,
06021,​Glenn,California,3/16/2020,0,0,,,,
06023,Humboldt,California,3/16/2020,1,0,,,,
06025,Imperial,California,3/16/2020,0,0,,,,
06027,​Inyo,California,3/16/2020,0,0,,,,
06029,Kern,California,3/16/2020,0,0,,,,
06031,​Kings,California,3/16/2020,0,0,,,,
06033,​Lake,California,3/16/2020,0,0,,,,
06035,​Lassen,California,3/16/2020,0,0,,,,
06037,Los Angeles,California,3/16/2020,94,1,,,,
06039,Madera,California,3/16/2020,1,0,,,,
06041,Marin,California,3/16/2020,9,0,,,,
06043,​Mariposa,California,3/16/2020,0,0,,,,
06045,Mendocino,California,3/16/2020,0,0,,,,
06047,​Merced,California,3/16/2020,0,0,,,,
06049,​Modoc,California,3/16/2020,0,0,,,,
06051,Mono,California,3/16/2020,0,0,,,,
06053,Monterey,California,3/16/2020,0,0,,,,
06055,Napa,California,3/16/2020,0,0,,,,
06057,Nevada,California,3/16/2020,1,0,,,,
06059,Orange,California,3/16/2020,22,0,,,,
06061,Placer,California,3/16/2020,8,1,,,,
06063,​Plumas,California,3/16/2020,0,0,,,,
06065,Riverside,California,3/16/2020,15,2,,,,
06067,Sacramento,California,3/16/2020,33,2,,,,
06069,San Benito,California,3/16/2020,3,0,,,,
06071,San Bernardino,California,3/16/2020,2,0,,,,
06073,San Diego,California,3/16/2020,53,0,,,,
06075,San Francisco,California,3/16/2020,40,0,,,,
06077,San Joaquin,California,3/16/2020,9,0,,,,
06079,San Luis Obispo,California,3/16/2020,3,0,,,,
06081,San Mateo,California,3/16/2020,41,1,,,,
06083,Santa Barbara,California,3/16/2020,1,0,,,,
06085,Santa Clara,California,3/16/2020,138,4,,,,
06087,Santa Cruz,California,3/16/2020,9,0,,,,
06089,Shasta,California,3/16/2020,1,0,,,,
06091,​Sierra,California,3/16/2020,0,0,,,,
06093,​Siskiyou,California,3/16/2020,0,0,,,,
06095,Solano,California,3/16/2020,8,0,,,,
06097,Sonoma,California,3/16/2020,6,0,,,,
06099,Stanislaus,California,3/16/2020,3,0,,,,
06101,​Sutter,California,3/16/2020,0,0,,,,
06103,​Tehama,California,3/16/2020,0,0,,,,
06105,​Trinity,California,3/16/2020,0,0,,,,
06107,Tulare,California,3/16/2020,3,0,,,,
06109,​Tuolumne,California,3/16/2020,0,0,,,,
06111,Ventura,California,3/16/2020,4,0,,,,
06113,Yolo,California,3/16/2020,2,0,,,,
06115,Yuba,California,3/16/2020,0,0,,,,
06001,Alameda,California,3/15/2020,18,0,,,,
06003,​Alpine,California,3/15/2020,0,0,,,,
06005,Amador,California,3/15/2020,0,0,,,,
06007,​Butte,California,3/15/2020,0,0,,,,
06009,Calaveras,California,3/15/2020,2,0,,,,
06011,​Colusa,California,3/15/2020,0,0,,,,
06013,Contra Costa,California,3/15/2020,29,0,,,,
06015,​Del Norte,California,3/15/2020,0,0,,,,
06017,El Dorado,California,3/15/2020,0,0,,,,
06019,Fresno,California,3/15/2020,2,0,,,,
06021,​Glenn,California,3/15/2020,0,0,,,,
06023,Humboldt,California,3/15/2020,1,0,,,,
06025,Imperial,California,3/15/2020,0,0,,,,
06027,​Inyo,California,3/15/2020,0,0,,,,
06029,Kern,California,3/15/2020,0,0,,,,
06031,​Kings,California,3/15/2020,0,0,,,,
06033,​Lake,California,3/15/2020,0,0,,,,
06035,​Lassen,California,3/15/2020,0,0,,,,
06037,Los Angeles,California,3/15/2020,69,1,,,,
06039,Madera,California,3/15/2020,1,0,,,,
06041,Marin,California,3/15/2020,4,0,,,,
06043,​Mariposa,California,3/15/2020,0,0,,,,
06045,Mendocino,California,3/15/2020,0,0,,,,
06047,​Merced,California,3/15/2020,0,0,,,,
06049,​Modoc,California,3/15/2020,0,0,,,,
06051,Mono,California,3/15/2020,0,0,,,,
06053,Monterey,California,3/15/2020,0,0,,,,
06055,Napa,California,3/15/2020,0,0,,,,
06057,Nevada,California,3/15/2020,0,0,,,,
06059,Orange,California,3/15/2020,17,0,,,,
06061,Placer,California,3/15/2020,8,1,,,,
06063,​Plumas,California,3/15/2020,0,0,,,,
06065,Riverside,California,3/15/2020,14,0,,,,
06067,Sacramento,California,3/15/2020,32,1,,,,
06069,San Benito,California,3/15/2020,3,0,,,,
06071,San Bernardino,California,3/15/2020,1,0,,,,
06073,San Diego,California,3/15/2020,39,0,,,,
06075,San Francisco,California,3/15/2020,37,0,,,,
06077,San Joaquin,California,3/15/2020,8,0,,,,
06079,San Luis Obispo,California,3/15/2020,0,0,,,,
06081,San Mateo,California,3/15/2020,32,1,,,,
06083,Santa Barbara,California,3/15/2020,1,0,,,,
06085,Santa Clara,California,3/15/2020,114,2,,,,
06087,Santa Cruz,California,3/15/2020,7,0,,,,
06089,Shasta,California,3/15/2020,1,0,,,,
06091,​Sierra,California,3/15/2020,0,0,,,,
06093,​Siskiyou,California,3/15/2020,0,0,,,,
06095,Solano,California,3/15/2020,7,0,,,,
06097,Sonoma,California,3/15/2020,5,0,,,,
06099,Stanislaus,California,3/15/2020,2,0,,,,
06101,​Sutter,California,3/15/2020,0,0,,,,
06103,​Tehama,California,3/15/2020,0,0,,,,
06105,​Trinity,California,3/15/2020,0,0,,,,
06107,Tulare,California,3/15/2020,2,0,,,,
06109,​Tuolumne,California,3/15/2020,0,0,,,,
06111,Ventura,California,3/15/2020,4,0,,,,
06113,Yolo,California,3/15/2020,2,0,,,,
06115,Yuba,California,3/15/2020,0,0,,,,
06001,Alameda,California,3/14/2020,10,0,,,,
06003,​Alpine,California,3/14/2020,0,0,,,,
06005,Amador,California,3/14/2020,0,0,,,,
06007,​Butte,California,3/14/2020,0,0,,,,
06009,Calaveras,California,3/14/2020,2,0,,,,
06011,​Colusa,California,3/14/2020,0,0,,,,
06013,Contra Costa,California,3/14/2020,29,0,,,,
06015,​Del Norte,California,3/14/2020,0,0,,,,
06017,El Dorado,California,3/14/2020,0,0,,,,
06019,Fresno,California,3/14/2020,2,0,,,,
06021,​Glenn,California,3/14/2020,0,0,,,,
06023,Humboldt,California,3/14/2020,1,0,,,,
06025,Imperial,California,3/14/2020,0,0,,,,
06027,​Inyo,California,3/14/2020,0,0,,,,
06029,Kern,California,3/14/2020,0,0,,,,
06031,​Kings,California,3/14/2020,0,0,,,,
06033,​Lake,California,3/14/2020,0,0,,,,
06035,​Lassen,California,3/14/2020,0,0,,,,
06037,Los Angeles,California,3/14/2020,53,1,,,,
06039,Madera,California,3/14/2020,1,0,,,,
06041,Marin,California,3/14/2020,0,0,,,,
06043,​Mariposa,California,3/14/2020,0,0,,,,
06045,Mendocino,California,3/14/2020,0,0,,,,
06047,​Merced,California,3/14/2020,0,0,,,,
06049,​Modoc,California,3/14/2020,0,0,,,,
06051,Mono,California,3/14/2020,0,0,,,,
06053,Monterey,California,3/14/2020,0,0,,,,
06055,Napa,California,3/14/2020,0,0,,,,
