date,fips,county,cases,deaths,notes
2020-02-15,54047,McDowell County,0,0,
2020-02-15,54055,Mercer County,0,0,
2020-02-15,54057,Mineral County,0,0,
2020-02-15,54059,Mingo County,0,0,
2020-02-15,54061,Monongalia County,0,0,
2020-02-15,54063,Monroe County,0,0,
2020-02-15,54065,Morgan County,0,0,
2020-02-15,54067,Nicholas County,0,0,
2020-02-15,54069,Ohio County,0,0,
2020-02-15,54071,Pendleton County,0,0,
2020-02-15,54073,Pleasants County,0,0,
2020-02-15,54075,Pocahontas County,0,0,
2020-02-15,54077,Preston County,0,0,
2020-02-15,54079,Putnam County,0,0,
2020-02-15,54081,Raleigh County,0,0,
2020-02-15,54083,Randolph County,0,0,
2020-02-15,54085,Ritchie County,0,0,
2020-02-15,54087,Roane County,0,0,
2020-02-15,54089,Summers County,0,0,
2020-02-15,54091,Taylor County,0,0,
2020-02-15,54093,Tucker County,0,0,
2020-02-15,54095,Tyler County,0,0,
2020-02-15,54097,Upshur County,0,0,
2020-02-15,54099,Wayne County,0,0,
2020-02-15,54101,Webster County,0,0,
2020-02-15,54103,Wetzel County,0,0,
2020-02-15,54105,Wirt County,0,0,
2020-02-15,54107,Wood County,0,0,
2020-02-15,54109,Wyoming County,0,0,
2020-02-16,54001,Barbour County,0,0,
2020-02-16,54003,Berkeley County,0,0,
2020-02-16,54005,Boone County,0,0,
2020-02-16,54007,Braxton County,0,0,
2020-02-16,54009,Brooke County,0,0,
2020-02-16,54011,Cabell County,0,0,
2020-02-16,54013,Calhoun County,0,0,
2020-02-16,54015,Clay County,0,0,
2020-02-16,54017,Doddridge County,0,0,
2020-02-16,54019,Fayette County,0,0,
2020-02-16,54021,Gilmer County,0,0,
2020-02-16,54023,Grant County,0,0,
2020-02-16,54025,Greenbrier County,0,0,
2020-02-16,54027,Hampshire County,0,0,
2020-02-16,54029,Hancock County,0,0,
2020-02-16,54031,Hardy County,0,0,
2020-02-16,54033,Harrison County,0,0,
2020-02-16,54035,Jackson County,0,0,
2020-02-16,54037,Jefferson County,0,0,
2020-02-16,54039,Kanawha County,0,0,
2020-02-16,54041,Lewis County,0,0,
2020-02-16,54043,Lincoln County,0,0,
2020-02-16,54045,Logan County,0,0,
2020-02-16,54049,Marion County,0,0,
2020-02-16,54051,Marshall County,0,0,
2020-02-16,54053,Mason County,0,0,
2020-02-16,54047,McDowell County,0,0,
2020-02-16,54055,Mercer County,0,0,
2020-02-16,54057,Mineral County,0,0,
2020-02-16,54059,Mingo County,0,0,
2020-02-16,54061,Monongalia County,0,0,
2020-02-16,54063,Monroe County,0,0,
2020-02-16,54065,Morgan County,0,0,
2020-02-16,54067,Nicholas County,0,0,
2020-02-16,54069,Ohio County,0,0,
2020-02-16,54071,Pendleton County,0,0,
2020-02-16,54073,Pleasants County,0,0,
2020-02-16,54075,Pocahontas County,0,0,
2020-02-16,54077,Preston County,0,0,
2020-02-16,54079,Putnam County,0,0,
2020-02-16,54081,Raleigh County,0,0,
2020-02-16,54083,Randolph County,0,0,
2020-02-16,54085,Ritchie County,0,0,
2020-02-16,54087,Roane County,0,0,
2020-02-16,54089,Summers County,0,0,
2020-02-16,54091,Taylor County,0,0,
2020-02-16,54093,Tucker County,0,0,
2020-02-16,54095,Tyler County,0,0,
2020-02-16,54097,Upshur County,0,0,
2020-02-16,54099,Wayne County,0,0,
2020-02-16,54101,Webster County,0,0,
2020-02-16,54103,Wetzel County,0,0,
2020-02-16,54105,Wirt County,0,0,
2020-02-16,54107,Wood County,0,0,
2020-02-16,54109,Wyoming County,0,0,
2020-02-17,54001,Barbour County,0,0,
2020-02-17,54003,Berkeley County,0,0,
2020-02-17,54005,Boone County,0,0,
2020-02-17,54007,Braxton County,0,0,
2020-02-17,54009,Brooke County,0,0,
2020-02-17,54011,Cabell County,0,0,
2020-02-17,54013,Calhoun County,0,0,
2020-02-17,54015,Clay County,0,0,
2020-02-17,54017,Doddridge County,0,0,
2020-02-17,54019,Fayette County,0,0,
2020-02-17,54021,Gilmer County,0,0,
2020-02-17,54023,Grant County,0,0,
2020-02-17,54025,Greenbrier County,0,0,
2020-02-17,54027,Hampshire County,0,0,
2020-02-17,54029,Hancock County,0,0,
2020-02-17,54031,Hardy County,0,0,
2020-02-17,54033,Harrison County,0,0,
2020-02-17,54035,Jackson County,0,0,
2020-02-17,54037,Jefferson County,0,0,
2020-02-17,54039,Kanawha County,0,0,
2020-02-17,54041,Lewis County,0,0,
2020-02-17,54043,Lincoln County,0,0,
2020-02-17,54045,Logan County,0,0,
2020-02-17,54049,Marion County,0,0,
2020-02-17,54051,Marshall County,0,0,
2020-02-17,54053,Mason County,0,0,
2020-02-17,54047,McDowell County,0,0,
2020-02-17,54055,Mercer County,0,0,
2020-02-17,54057,Mineral County,0,0,
2020-02-17,54059,Mingo County,0,0,
2020-02-17,54061,Monongalia County,0,0,
2020-02-17,54063,Monroe County,0,0,
2020-02-17,54065,Morgan County,0,0,
2020-02-17,54067,Nicholas County,0,0,
2020-02-17,54069,Ohio County,0,0,
2020-02-17,54071,Pendleton County,0,0,
2020-02-17,54073,Pleasants County,0,0,
2020-02-17,54075,Pocahontas County,0,0,
2020-02-17,54077,Preston County,0,0,
2020-02-17,54079,Putnam County,0,0,
2020-02-17,54081,Raleigh County,0,0,
2020-02-17,54083,Randolph County,0,0,
2020-02-17,54085,Ritchie County,0,0,
2020-02-17,54087,Roane County,0,0,
2020-02-17,54089,Summers County,0,0,
2020-02-17,54091,Taylor County,0,0,
2020-02-17,54093,Tucker County,0,0,
2020-02-17,54095,Tyler County,0,0,
2020-02-17,54097,Upshur County,0,0,
2020-02-17,54099,Wayne County,0,0,
2020-02-17,54101,Webster County,0,0,
2020-02-17,54103,Wetzel County,0,0,
2020-02-17,54105,Wirt County,0,0,
2020-02-17,54107,Wood County,0,0,
2020-02-17,54109,Wyoming County,0,0,
2020-02-18,54001,Barbour County,0,0,
2020-02-18,54003,Berkeley County,0,0,
2020-02-18,54005,Boone County,0,0,
2020-02-18,54007,Braxton County,0,0,
2020-02-18,54009,Brooke County,0,0,
2020-02-18,54011,Cabell County,0,0,
2020-02-18,54013,Calhoun County,0,0,
2020-02-18,54015,Clay County,0,0,
2020-02-18,54017,Doddridge County,0,0,
2020-02-18,54019,Fayette County,0,0,
2020-02-18,54021,Gilmer County,0,0,
2020-02-18,54023,Grant County,0,0,
2020-02-18,54025,Greenbrier County,0,0,
2020-02-18,54027,Hampshire County,0,0,
2020-02-18,54029,Hancock County,0,0,
2020-02-18,54031,Hardy County,0,0,
2020-02-18,54033,Harrison County,0,0,
2020-02-18,54035,Jackson County,0,0,
2020-02-18,54037,Jefferson County,0,0,
2020-02-18,54039,Kanawha County,0,0,
2020-02-18,54041,Lewis County,0,0,
2020-02-18,54043,Lincoln County,0,0,
2020-02-18,54045,Logan County,0,0,
2020-02-18,54049,Marion County,0,0,
2020-02-18,54051,Marshall County,0,0,
2020-02-18,54053,Mason County,0,0,
2020-02-18,54047,McDowell County,0,0,
2020-02-18,54055,Mercer County,0,0,
2020-02-18,54057,Mineral County,0,0,
2020-02-18,54059,Mingo County,0,0,
2020-02-18,54061,Monongalia County,0,0,
2020-02-18,54063,Monroe County,0,0,
2020-02-18,54065,Morgan County,0,0,
2020-02-18,54067,Nicholas County,0,0,
2020-02-18,54069,Ohio County,0,0,
2020-02-18,54071,Pendleton County,0,0,
2020-02-18,54073,Pleasants County,0,0,
2020-02-18,54075,Pocahontas County,0,0,
2020-02-18,54077,Preston County,0,0,
2020-02-18,54079,Putnam County,0,0,
2020-02-18,54081,Raleigh County,0,0,
2020-02-18,54083,Randolph County,0,0,
2020-02-18,54085,Ritchie County,0,0,
2020-02-18,54087,Roane County,0,0,
2020-02-18,54089,Summers County,0,0,
2020-02-18,54091,Taylor County,0,0,
2020-02-18,54093,Tucker County,0,0,
2020-02-18,54095,Tyler County,0,0,
2020-02-18,54097,Upshur County,0,0,
2020-02-18,54099,Wayne County,0,0,
2020-02-18,54101,Webster County,0,0,
2020-02-18,54103,Wetzel County,0,0,
2020-02-18,54105,Wirt County,0,0,
2020-02-18,54107,Wood County,0,0,
2020-02-18,54109,Wyoming County,0,0,
2020-02-19,54001,Barbour County,0,0,
2020-02-19,54003,Berkeley County,0,0,
2020-02-19,54005,Boone County,0,0,
2020-02-19,54007,Braxton County,0,0,
2020-02-19,54009,Brooke County,0,0,
2020-02-19,54011,Cabell County,0,0,
2020-02-19,54013,Calhoun County,0,0,
2020-02-19,54015,Clay County,0,0,
2020-02-19,54017,Doddridge County,0,0,
2020-02-19,54019,Fayette County,0,0,
2020-02-19,54021,Gilmer County,0,0,
2020-02-19,54023,Grant County,0,0,
2020-02-19,54025,Greenbrier County,0,0,
2020-02-19,54027,Hampshire County,0,0,
2020-02-19,54029,Hancock County,0,0,
2020-02-19,54031,Hardy County,0,0,
2020-02-19,54033,Harrison County,0,0,
2020-02-19,54035,Jackson County,0,0,
2020-02-19,54037,Jefferson County,0,0,
2020-02-19,54039,Kanawha County,0,0,
2020-02-19,54041,Lewis County,0,0,
2020-02-19,54043,Lincoln County,0,0,
2020-02-19,54045,Logan County,0,0,
2020-02-19,54049,Marion County,0,0,
2020-02-19,54051,Marshall County,0,0,
2020-02-19,54053,Mason County,0,0,
2020-02-19,54047,McDowell County,0,0,
2020-02-19,54055,Mercer County,0,0,
2020-02-19,54057,Mineral County,0,0,
2020-02-19,54059,Mingo County,0,0,
2020-02-19,54061,Monongalia County,0,0,
2020-02-19,54063,Monroe County,0,0,
2020-02-19,54065,Morgan County,0,0,
2020-02-19,54067,Nicholas County,0,0,
2020-02-19,54069,Ohio County,0,0,
2020-02-19,54071,Pendleton County,0,0,
2020-02-19,54073,Pleasants County,0,0,
2020-02-19,54075,Pocahontas County,0,0,
2020-02-19,54077,Preston County,0,0,
2020-02-19,54079,Putnam County,0,0,
2020-02-19,54081,Raleigh County,0,0,
2020-02-19,54083,Randolph County,0,0,
2020-02-19,54085,Ritchie County,0,0,
2020-02-19,54087,Roane County,0,0,
2020-02-19,54089,Summers County,0,0,
2020-02-19,54091,Taylor County,0,0,
2020-02-19,54093,Tucker County,0,0,
2020-02-19,54095,Tyler County,0,0,
2020-02-19,54097,Upshur County,0,0,
2020-02-19,54099,Wayne County,0,0,
2020-02-19,54101,Webster County,0,0,
2020-02-19,54103,Wetzel County,0,0,
2020-02-19,54105,Wirt County,0,0,
2020-02-19,54107,Wood County,0,0,
2020-02-19,54109,Wyoming County,0,0,
2020-02-20,54001,Barbour County,0,0,
2020-02-20,54003,Berkeley County,0,0,
2020-02-20,54005,Boone County,0,0,
2020-02-20,54007,Braxton County,0,0,
2020-02-20,54009,Brooke County,0,0,
2020-02-20,54011,Cabell County,0,0,
2020-02-20,54013,Calhoun County,0,0,
2020-02-20,54015,Clay County,0,0,
2020-02-20,54017,Doddridge County,0,0,
2020-02-20,54019,Fayette County,0,0,
2020-02-20,54021,Gilmer County,0,0,
2020-02-20,54023,Grant County,0,0,
2020-02-20,54025,Greenbrier County,0,0,
2020-02-20,54027,Hampshire County,0,0,
2020-02-20,54029,Hancock County,0,0,
2020-02-20,54031,Hardy County,0,0,
2020-02-20,54033,Harrison County,0,0,
2020-02-20,54035,Jackson County,0,0,
2020-02-20,54037,Jefferson County,0,0,
2020-02-20,54039,Kanawha County,0,0,
2020-02-20,54041,Lewis County,0,0,
2020-02-20,54043,Lincoln County,0,0,
2020-02-20,54045,Logan County,0,0,
2020-02-20,54049,Marion County,0,0,
2020-02-20,54051,Marshall County,0,0,
2020-02-20,54053,Mason County,0,0,
2020-02-20,54047,McDowell County,0,0,
2020-02-20,54055,Mercer County,0,0,
2020-02-20,54057,Mineral County,0,0,
2020-02-20,54059,Mingo County,0,0,
2020-02-20,54061,Monongalia County,0,0,
2020-02-20,54063,Monroe County,0,0,
2020-02-20,54065,Morgan County,0,0,
2020-02-20,54067,Nicholas County,0,0,
2020-02-20,54069,Ohio County,0,0,
2020-02-20,54071,Pendleton County,0,0,
2020-02-20,54073,Pleasants County,0,0,
2020-02-20,54075,Pocahontas County,0,0,
2020-02-20,54077,Preston County,0,0,
2020-02-20,54079,Putnam County,0,0,
2020-02-20,54081,Raleigh County,0,0,
2020-02-20,54083,Randolph County,0,0,
2020-02-20,54085,Ritchie County,0,0,
2020-02-20,54087,Roane County,0,0,
2020-02-20,54089,Summers County,0,0,
2020-02-20,54091,Taylor County,0,0,
2020-02-20,54093,Tucker County,0,0,
2020-02-20,54095,Tyler County,0,0,
2020-02-20,54097,Upshur County,0,0,
2020-02-20,54099,Wayne County,0,0,
2020-02-20,54101,Webster County,0,0,
2020-02-20,54103,Wetzel County,0,0,
2020-02-20,54105,Wirt County,0,0,
2020-02-20,54107,Wood County,0,0,
2020-02-20,54109,Wyoming County,0,0,
2020-02-21,54001,Barbour County,0,0,
2020-02-21,54003,Berkeley County,0,0,
2020-02-21,54005,Boone County,0,0,
2020-02-21,54007,Braxton County,0,0,
2020-02-21,54009,Brooke County,0,0,
2020-02-21,54011,Cabell County,0,0,
2020-02-21,54013,Calhoun County,0,0,
2020-02-21,54015,Clay County,0,0,
2020-02-21,54017,Doddridge County,0,0,
2020-02-21,54019,Fayette County,0,0,
2020-02-21,54021,Gilmer County,0,0,
2020-02-21,54023,Grant County,0,0,
2020-02-21,54025,Greenbrier County,0,0,
2020-02-21,54027,Hampshire County,0,0,
2020-02-21,54029,Hancock County,0,0,
2020-02-21,54031,Hardy County,0,0,
2020-02-21,54033,Harrison County,0,0,
2020-02-21,54035,Jackson County,0,0,
2020-02-21,54037,Jefferson County,0,0,
2020-02-21,54039,Kanawha County,0,0,
2020-02-21,54041,Lewis County,0,0,
2020-02-21,54043,Lincoln County,0,0,
2020-02-21,54045,Logan County,0,0,
2020-02-21,54049,Marion County,0,0,
2020-02-21,54051,Marshall County,0,0,
2020-02-21,54053,Mason County,0,0,
2020-02-21,54047,McDowell County,0,0,
2020-02-21,54055,Mercer County,0,0,
2020-02-21,54057,Mineral County,0,0,
2020-02-21,54059,Mingo County,0,0,
2020-02-21,54061,Monongalia County,0,0,
2020-02-21,54063,Monroe County,0,0,
2020-02-21,54065,Morgan County,0,0,
2020-02-21,54067,Nicholas County,0,0,
2020-02-21,54069,Ohio County,0,0,
2020-02-21,54071,Pendleton County,0,0,
2020-02-21,54073,Pleasants County,0,0,
2020-02-21,54075,Pocahontas County,0,0,
2020-02-21,54077,Preston County,0,0,
2020-02-21,54079,Putnam County,0,0,
2020-02-21,54081,Raleigh County,0,0,
2020-02-21,54083,Randolph County,0,0,
2020-02-21,54085,Ritchie County,0,0,
2020-02-21,54087,Roane County,0,0,
2020-02-21,54089,Summers County,0,0,
2020-02-21,54091,Taylor County,0,0,
2020-02-21,54093,Tucker County,0,0,
2020-02-21,54095,Tyler County,0,0,
2020-02-21,54097,Upshur County,0,0,
2020-02-21,54099,Wayne County,0,0,
2020-02-21,54101,Webster County,0,0,
2020-02-21,54103,Wetzel County,0,0,
2020-02-21,54105,Wirt County,0,0,
2020-02-21,54107,Wood County,0,0,
2020-02-21,54109,Wyoming County,0,0,
2020-02-22,54001,Barbour County,0,0,
2020-02-22,54003,Berkeley County,0,0,
2020-02-22,54005,Boone County,0,0,
2020-02-22,54007,Braxton County,0,0,
2020-02-22,54009,Brooke County,0,0,
2020-02-22,54011,Cabell County,0,0,
2020-02-22,54013,Calhoun County,0,0,
2020-02-22,54015,Clay County,0,0,
2020-02-22,54017,Doddridge County,0,0,
2020-02-22,54019,Fayette County,0,0,
2020-02-22,54021,Gilmer County,0,0,
2020-02-22,54023,Grant County,0,0,
2020-02-22,54025,Greenbrier County,0,0,
2020-02-22,54027,Hampshire County,0,0,
2020-02-22,54029,Hancock County,0,0,
2020-02-22,54031,Hardy County,0,0,
2020-02-22,54033,Harrison County,0,0,
2020-02-22,54035,Jackson County,0,0,
2020-02-22,54037,Jefferson County,0,0,
2020-02-22,54039,Kanawha County,0,0,
2020-02-22,54041,Lewis County,0,0,
2020-02-22,54043,Lincoln County,0,0,
2020-02-22,54045,Logan County,0,0,
2020-02-22,54049,Marion County,0,0,
2020-02-22,54051,Marshall County,0,0,
2020-02-22,54053,Mason County,0,0,
2020-02-22,54047,McDowell County,0,0,
2020-02-22,54055,Mercer County,0,0,
2020-02-22,54057,Mineral County,0,0,
2020-02-22,54059,Mingo County,0,0,
2020-02-22,54061,Monongalia County,0,0,
2020-02-22,54063,Monroe County,0,0,
2020-02-22,54065,Morgan County,0,0,
2020-02-22,54067,Nicholas County,0,0,
2020-02-22,54069,Ohio County,0,0,
2020-02-22,54071,Pendleton County,0,0,
2020-02-22,54073,Pleasants County,0,0,
2020-02-22,54075,Pocahontas County,0,0,
2020-02-22,54077,Preston County,0,0,
2020-02-22,54079,Putnam County,0,0,
2020-02-22,54081,Raleigh County,0,0,
2020-02-22,54083,Randolph County,0,0,
2020-02-22,54085,Ritchie County,0,0,
2020-02-22,54087,Roane County,0,0,
2020-02-22,54089,Summers County,0,0,
2020-02-22,54091,Taylor County,0,0,
2020-02-22,54093,Tucker County,0,0,
2020-02-22,54095,Tyler County,0,0,
2020-02-22,54097,Upshur County,0,0,
2020-02-22,54099,Wayne County,0,0,
2020-02-22,54101,Webster County,0,0,
2020-02-22,54103,Wetzel County,0,0,
2020-02-22,54105,Wirt County,0,0,
2020-02-22,54107,Wood County,0,0,
2020-02-22,54109,Wyoming County,0,0,
2020-02-23,54001,Barbour County,0,0,
2020-02-23,54003,Berkeley County,0,0,
2020-02-23,54005,Boone County,0,0,
2020-02-23,54007,Braxton County,0,0,
2020-02-23,54009,Brooke County,0,0,
2020-02-23,54011,Cabell County,0,0,
2020-02-23,54013,Calhoun County,0,0,
2020-02-23,54015,Clay County,0,0,
2020-02-23,54017,Doddridge County,0,0,
2020-02-23,54019,Fayette County,0,0,
2020-02-23,54021,Gilmer County,0,0,
2020-02-23,54023,Grant County,0,0,
2020-02-23,54025,Greenbrier County,0,0,
2020-02-23,54027,Hampshire County,0,0,
2020-02-23,54029,Hancock County,0,0,
2020-02-23,54031,Hardy County,0,0,
2020-02-23,54033,Harrison County,0,0,
2020-02-23,54035,Jackson County,0,0,
2020-02-23,54037,Jefferson County,0,0,
2020-02-23,54039,Kanawha County,0,0,
2020-02-23,54041,Lewis County,0,0,
2020-02-23,54043,Lincoln County,0,0,
2020-02-23,54045,Logan County,0,0,
2020-02-23,54049,Marion County,0,0,
2020-02-23,54051,Marshall County,0,0,
2020-02-23,54053,Mason County,0,0,
2020-02-23,54047,McDowell County,0,0,
2020-02-23,54055,Mercer County,0,0,
2020-02-23,54057,Mineral County,0,0,
2020-02-23,54059,Mingo County,0,0,
2020-02-23,54061,Monongalia County,0,0,
2020-02-23,54063,Monroe County,0,0,
2020-02-23,54065,Morgan County,0,0,
2020-02-23,54067,Nicholas County,0,0,
2020-02-23,54069,Ohio County,0,0,
2020-02-23,54071,Pendleton County,0,0,
2020-02-23,54073,Pleasants County,0,0,
2020-02-23,54075,Pocahontas County,0,0,
2020-02-23,54077,Preston County,0,0,
2020-02-23,54079,Putnam County,0,0,
2020-02-23,54081,Raleigh County,0,0,
2020-02-23,54083,Randolph County,0,0,
2020-02-23,54085,Ritchie County,0,0,
2020-02-23,54087,Roane County,0,0,
2020-02-23,54089,Summers County,0,0,
2020-02-23,54091,Taylor County,0,0,
2020-02-23,54093,Tucker County,0,0,
2020-02-23,54095,Tyler County,0,0,
2020-02-23,54097,Upshur County,0,0,
2020-02-23,54099,Wayne County,0,0,
2020-02-23,54101,Webster County,0,0,
2020-02-23,54103,Wetzel County,0,0,
2020-02-23,54105,Wirt County,0,0,
2020-02-23,54107,Wood County,0,0,
2020-02-23,54109,Wyoming County,0,0,
2020-02-24,54001,Barbour County,0,0,
2020-02-24,54003,Berkeley County,0,0,
2020-02-24,54005,Boone County,0,0,
2020-02-24,54007,Braxton County,0,0,
2020-02-24,54009,Brooke County,0,0,
2020-02-24,54011,Cabell County,0,0,
2020-02-24,54013,Calhoun County,0,0,
2020-02-24,54015,Clay County,0,0,
2020-02-24,54017,Doddridge County,0,0,
2020-02-24,54019,Fayette County,0,0,
2020-02-24,54021,Gilmer County,0,0,
2020-02-24,54023,Grant County,0,0,
2020-02-24,54025,Greenbrier County,0,0,
2020-02-24,54027,Hampshire County,0,0,
2020-02-24,54029,Hancock County,0,0,
2020-02-24,54031,Hardy County,0,0,
2020-02-24,54033,Harrison County,0,0,
2020-02-24,54035,Jackson County,0,0,
2020-02-24,54037,Jefferson County,0,0,
2020-02-24,54039,Kanawha County,0,0,
2020-02-24,54041,Lewis County,0,0,
2020-02-24,54043,Lincoln County,0,0,
2020-02-24,54045,Logan County,0,0,
2020-02-24,54049,Marion County,0,0,
2020-02-24,54051,Marshall County,0,0,
2020-02-24,54053,Mason County,0,0,
2020-02-24,54047,McDowell County,0,0,
2020-02-24,54055,Mercer County,0,0,
2020-02-24,54057,Mineral County,0,0,
2020-02-24,54059,Mingo County,0,0,
2020-02-24,54061,Monongalia County,0,0,
2020-02-24,54063,Monroe County,0,0,
2020-02-24,54065,Morgan County,0,0,
2020-02-24,54067,Nicholas County,0,0,
2020-02-24,54069,Ohio County,0,0,
2020-02-24,54071,Pendleton County,0,0,
2020-02-24,54073,Pleasants County,0,0,
2020-02-24,54075,Pocahontas County,0,0,
2020-02-24,54077,Preston County,0,0,
2020-02-24,54079,Putnam County,0,0,
2020-02-24,54081,Raleigh County,0,0,
2020-02-24,54083,Randolph County,0,0,
2020-02-24,54085,Ritchie County,0,0,
2020-02-24,54087,Roane County,0,0,
2020-02-24,54089,Summers County,0,0,
2020-02-24,54091,Taylor County,0,0,
2020-02-24,54093,Tucker County,0,0,
2020-02-24,54095,Tyler County,0,0,
2020-02-24,54097,Upshur County,0,0,
2020-02-24,54099,Wayne County,0,0,
2020-02-24,54101,Webster County,0,0,
2020-02-24,54103,Wetzel County,0,0,
2020-02-24,54105,Wirt County,0,0,
2020-02-24,54107,Wood County,0,0,
2020-02-24,54109,Wyoming County,0,0,
2020-02-25,54001,Barbour County,0,0,
2020-02-25,54003,Berkeley County,0,0,
2020-02-25,54005,Boone County,0,0,
2020-02-25,54007,Braxton County,0,0,
2020-02-25,54009,Brooke County,0,0,
2020-02-25,54011,Cabell County,0,0,
2020-02-25,54013,Calhoun County,0,0,
2020-02-25,54015,Clay County,0,0,
2020-02-25,54017,Doddridge County,0,0,
2020-02-25,54019,Fayette County,0,0,
2020-02-25,54021,Gilmer County,0,0,
2020-02-25,54023,Grant County,0,0,
2020-02-25,54025,Greenbrier County,0,0,
2020-02-25,54027,Hampshire County,0,0,
2020-02-25,54029,Hancock County,0,0,
2020-02-25,54031,Hardy County,0,0,
2020-02-25,54033,Harrison County,0,0,
2020-02-25,54035,Jackson County,0,0,
2020-02-25,54037,Jefferson County,0,0,
2020-02-25,54039,Kanawha County,0,0,
2020-02-25,54041,Lewis County,0,0,
2020-02-25,54043,Lincoln County,0,0,
2020-02-25,54045,Logan County,0,0,
2020-02-25,54049,Marion County,0,0,
2020-02-25,54051,Marshall County,0,0,
2020-02-25,54053,Mason County,0,0,
2020-02-25,54047,McDowell County,0,0,
2020-02-25,54055,Mercer County,0,0,
2020-02-25,54057,Mineral County,0,0,
2020-02-25,54059,Mingo County,0,0,
2020-02-25,54061,Monongalia County,0,0,
2020-02-25,54063,Monroe County,0,0,
2020-02-25,54065,Morgan County,0,0,
2020-02-25,54067,Nicholas County,0,0,
2020-02-25,54069,Ohio County,0,0,
2020-02-25,54071,Pendleton County,0,0,
2020-02-25,54073,Pleasants County,0,0,
2020-02-25,54075,Pocahontas County,0,0,
2020-02-25,54077,Preston County,0,0,
2020-02-25,54079,Putnam County,0,0,
2020-02-25,54081,Raleigh County,0,0,
2020-02-25,54083,Randolph County,0,0,
2020-02-25,54085,Ritchie County,0,0,
2020-02-25,54087,Roane County,0,0,
2020-02-25,54089,Summers County,0,0,
2020-02-25,54091,Taylor County,0,0,
2020-02-25,54093,Tucker County,0,0,
2020-02-25,54095,Tyler County,0,0,
2020-02-25,54097,Upshur County,0,0,
2020-02-25,54099,Wayne County,0,0,
2020-02-25,54101,Webster County,0,0,
2020-02-25,54103,Wetzel County,0,0,
2020-02-25,54105,Wirt County,0,0,
2020-02-25,54107,Wood County,0,0,
2020-02-25,54109,Wyoming County,0,0,
2020-02-26,54001,Barbour County,0,0,
2020-02-26,54003,Berkeley County,0,0,
2020-02-26,54005,Boone County,0,0,
2020-02-26,54007,Braxton County,0,0,
2020-02-26,54009,Brooke County,0,0,
2020-02-26,54011,Cabell County,0,0,
2020-02-26,54013,Calhoun County,0,0,
2020-02-26,54015,Clay County,0,0,
2020-02-26,54017,Doddridge County,0,0,
2020-02-26,54019,Fayette County,0,0,
2020-02-26,54021,Gilmer County,0,0,
2020-02-26,54023,Grant County,0,0,
2020-02-26,54025,Greenbrier County,0,0,
2020-02-26,54027,Hampshire County,0,0,
2020-02-26,54029,Hancock County,0,0,
2020-02-26,54031,Hardy County,0,0,
2020-02-26,54033,Harrison County,0,0,
2020-02-26,54035,Jackson County,0,0,
2020-02-26,54037,Jefferson County,0,0,
2020-02-26,54039,Kanawha County,0,0,
2020-02-26,54041,Lewis County,0,0,
2020-02-26,54043,Lincoln County,0,0,
2020-02-26,54045,Logan County,0,0,
2020-02-26,54049,Marion County,0,0,
2020-02-26,54051,Marshall County,0,0,
2020-02-26,54053,Mason County,0,0,
2020-02-26,54047,McDowell County,0,0,
2020-02-26,54055,Mercer County,0,0,
2020-02-26,54057,Mineral County,0,0,
2020-02-26,54059,Mingo County,0,0,
2020-02-26,54061,Monongalia County,0,0,
2020-02-26,54063,Monroe County,0,0,
2020-02-26,54065,Morgan County,0,0,
2020-02-26,54067,Nicholas County,0,0,
2020-02-26,54069,Ohio County,0,0,
2020-02-26,54071,Pendleton County,0,0,
2020-02-26,54073,Pleasants County,0,0,
2020-02-26,54075,Pocahontas County,0,0,
2020-02-26,54077,Preston County,0,0,
2020-02-26,54079,Putnam County,0,0,
2020-02-26,54081,Raleigh County,0,0,
2020-02-26,54083,Randolph County,0,0,
2020-02-26,54085,Ritchie County,0,0,
2020-02-26,54087,Roane County,0,0,
2020-02-26,54089,Summers County,0,0,
2020-02-26,54091,Taylor County,0,0,
2020-02-26,54093,Tucker County,0,0,
2020-02-26,54095,Tyler County,0,0,
2020-02-26,54097,Upshur County,0,0,
2020-02-26,54099,Wayne County,0,0,
2020-02-26,54101,Webster County,0,0,
2020-02-26,54103,Wetzel County,0,0,
2020-02-26,54105,Wirt County,0,0,
2020-02-26,54107,Wood County,0,0,
2020-02-26,54109,Wyoming County,0,0,
2020-02-27,54001,Barbour County,0,0,
2020-02-27,54003,Berkeley County,0,0,
2020-02-27,54005,Boone County,0,0,
2020-02-27,54007,Braxton County,0,0,
2020-02-27,54009,Brooke County,0,0,
2020-02-27,54011,Cabell County,0,0,
2020-02-27,54013,Calhoun County,0,0,
2020-02-27,54015,Clay County,0,0,
2020-02-27,54017,Doddridge County,0,0,
2020-02-27,54019,Fayette County,0,0,
2020-02-27,54021,Gilmer County,0,0,
2020-02-27,54023,Grant County,0,0,
2020-02-27,54025,Greenbrier County,0,0,
2020-02-27,54027,Hampshire County,0,0,
2020-02-27,54029,Hancock County,0,0,
2020-02-27,54031,Hardy County,0,0,
2020-02-27,54033,Harrison County,0,0,
2020-02-27,54035,Jackson County,0,0,
2020-02-27,54037,Jefferson County,0,0,
2020-02-27,54039,Kanawha County,0,0,
2020-02-27,54041,Lewis County,0,0,
2020-02-27,54043,Lincoln County,0,0,
2020-02-27,54045,Logan County,0,0,
2020-02-27,54049,Marion County,0,0,
2020-02-27,54051,Marshall County,0,0,
2020-02-27,54053,Mason County,0,0,
