date,fips_x,county,POSITIVE,DEATH
2020-02-18,031,Butler County,0.0,0.0
2020-02-18,071,Floyd County,0.0,0.0
2020-02-18,021,Boyle County,0.0,0.0
2020-02-18,065,Estill County,0.0,0.0
2020-02-18,029,Bullitt County,0.0,0.0
2020-02-18,015,Boone County,0.0,0.0
2020-02-18,229,Washington County,0.0,0.0
2020-02-18,039,Carlisle County,0.0,0.0
2020-02-18,235,Whitley County,0.0,0.0
2020-02-18,183,Ohio County,0.0,0.0
2020-02-18,161,Mason County,0.0,0.0
2020-02-18,023,Bracken County,0.0,0.0
2020-02-18,043,Carter County,0.0,0.0
2020-02-18,107,Hopkins County,0.0,0.0
2020-02-18,013,Bell County,0.0,0.0
2020-02-18,195,Pike County,0.0,0.0
2020-02-18,025,Breathitt County,0.0,0.0
2020-02-18,227,Warren County,0.0,0.0
2020-02-18,105,Hickman County,0.0,0.0
2020-02-18,145,McCracken County,0.0,0.0
2020-02-18,225,Union County,0.0,0.0
2020-02-18,131,Leslie County,0.0,0.0
2020-02-18,143,Lyon County,0.0,0.0
2020-02-18,121,Knox County,0.0,0.0
2020-02-18,035,Calloway County,0.0,0.0
2020-02-18,109,Jackson County,0.0,0.0
2020-02-18,007,Ballard County,0.0,0.0
2020-02-18,103,Henry County,0.0,0.0
2020-02-18,167,Mercer County,0.0,0.0
2020-02-18,135,Lewis County,0.0,0.0
2020-02-18,221,Trigg County,0.0,0.0
2020-02-18,157,Marshall County,0.0,0.0
2020-02-18,099,Hart County,0.0,0.0
2020-02-18,137,Lincoln County,0.0,0.0
2020-02-18,199,Pulaski County,0.0,0.0
2020-02-18,037,Campbell County,0.0,0.0
2020-02-18,057,Cumberland County,0.0,0.0
2020-02-18,125,Laurel County,0.0,0.0
2020-02-18,085,Grayson County,0.0,0.0
2020-02-18,153,Magoffin County,0.0,0.0
2020-02-18,173,Montgomery County,0.0,0.0
2020-02-18,123,Larue County,0.0,0.0
2020-02-18,139,Livingston County,0.0,0.0
2020-02-18,211,Shelby County,0.0,0.0
2020-02-18,219,Todd County,0.0,0.0
2020-02-18,027,Breckinridge County,0.0,0.0
2020-02-18,213,Simpson County,0.0,0.0
2020-02-18,205,Rowan County,0.0,0.0
2020-02-18,041,Carroll County,0.0,0.0
2020-02-18,111,Jefferson County,0.0,0.0
2020-02-18,075,Fulton County,0.0,0.0
2020-02-18,093,Hardin County,0.0,0.0
2020-02-18,047,Christian County,0.0,0.0
2020-02-18,005,Anderson County,0.0,0.0
2020-02-18,185,Oldham County,0.0,0.0
2020-02-18,203,Rockcastle County,0.0,0.0
2020-02-18,223,Trimble County,0.0,0.0
2020-02-18,009,Barren County,0.0,0.0
2020-02-18,147,McCreary County,0.0,0.0
2020-02-18,191,Pendleton County,0.0,0.0
2020-02-18,215,Spencer County,0.0,0.0
2020-02-18,133,Letcher County,0.0,0.0
2020-02-18,049,Clark County,0.0,0.0
2020-02-18,239,Woodford County,0.0,0.0
2020-02-18,149,McLean County,0.0,0.0
2020-02-18,073,Franklin County,0.0,0.0
2020-02-18,165,Menifee County,0.0,0.0
2020-02-18,155,Marion County,0.0,0.0
2020-02-18,069,Fleming County,0.0,0.0
2020-02-18,033,Caldwell County,0.0,0.0
2020-02-18,079,Garrard County,0.0,0.0
2020-02-18,045,Casey County,0.0,0.0
2020-02-18,169,Metcalfe County,0.0,0.0
2020-02-18,207,Russell County,0.0,0.0
2020-02-18,163,Meade County,0.0,0.0
2020-02-18,179,Nelson County,0.0,0.0
2020-02-18,187,Owen County,0.0,0.0
2020-02-18,011,Bath County,0.0,0.0
2020-02-18,181,Nicholas County,0.0,0.0
2020-02-18,019,Boyd County,0.0,0.0
2020-02-18,115,Johnson County,0.0,0.0
2020-02-18,233,Webster County,0.0,0.0
2020-02-19,053,Clinton County,0.0,0.0
2020-02-19,003,Allen County,0.0,0.0
2020-02-19,231,Wayne County,0.0,0.0
2020-02-19,209,Scott County,0.0,0.0
2020-02-19,061,Edmonson County,0.0,0.0
2020-02-19,001,Adair County,0.0,0.0
2020-02-19,077,Gallatin County,0.0,0.0
2020-02-19,097,Harrison County,0.0,0.0
2020-02-19,017,Bourbon County,0.0,0.0
2020-02-19,193,Perry County,0.0,0.0
2020-02-19,055,Crittenden County,0.0,0.0
2020-02-19,119,Knott County,0.0,0.0
2020-02-19,127,Lawrence County,0.0,0.0
2020-02-19,175,Morgan County,0.0,0.0
2020-02-19,177,Muhlenberg County,0.0,0.0
2020-02-19,087,Green County,0.0,0.0
2020-02-19,237,Wolfe County,0.0,0.0
2020-02-19,201,Robertson County,0.0,0.0
2020-02-19,129,Lee County,0.0,0.0
2020-02-19,117,Kenton County,0.0,0.0
2020-02-19,151,Madison County,0.0,0.0
2020-02-19,159,Martin County,0.0,0.0
2020-02-19,189,Owsley County,0.0,0.0
2020-02-19,051,Clay County,0.0,0.0
2020-02-19,095,Harlan County,0.0,0.0
2020-02-19,063,Elliott County,0.0,0.0
2020-02-19,067,Fayette County,0.0,0.0
2020-02-19,091,Hancock County,0.0,0.0
2020-02-19,059,Daviess County,0.0,0.0
2020-02-19,197,Powell County,0.0,0.0
2020-02-19,083,Graves County,0.0,0.0
2020-02-19,113,Jessamine County,0.0,0.0
2020-02-19,171,Monroe County,0.0,0.0
2020-02-19,081,Grant County,0.0,0.0
2020-02-19,217,Taylor County,0.0,0.0
2020-02-19,089,Greenup County,0.0,0.0
2020-02-19,101,Henderson County,0.0,0.0
2020-02-19,141,Logan County,0.0,0.0
2020-02-19,031,Butler County,0.0,0.0
2020-02-19,071,Floyd County,0.0,0.0
2020-02-19,021,Boyle County,0.0,0.0
2020-02-19,065,Estill County,0.0,0.0
2020-02-19,029,Bullitt County,0.0,0.0
2020-02-19,015,Boone County,0.0,0.0
2020-02-19,229,Washington County,0.0,0.0
2020-02-19,039,Carlisle County,0.0,0.0
2020-02-19,235,Whitley County,0.0,0.0
2020-02-19,183,Ohio County,0.0,0.0
2020-02-19,161,Mason County,0.0,0.0
2020-02-19,023,Bracken County,0.0,0.0
2020-02-19,043,Carter County,0.0,0.0
2020-02-19,107,Hopkins County,0.0,0.0
2020-02-19,013,Bell County,0.0,0.0
2020-02-19,195,Pike County,0.0,0.0
2020-02-19,025,Breathitt County,0.0,0.0
2020-02-19,227,Warren County,0.0,0.0
2020-02-19,105,Hickman County,0.0,0.0
2020-02-19,145,McCracken County,0.0,0.0
2020-02-19,225,Union County,0.0,0.0
2020-02-19,131,Leslie County,0.0,0.0
2020-02-19,143,Lyon County,0.0,0.0
2020-02-19,121,Knox County,0.0,0.0
2020-02-19,035,Calloway County,0.0,0.0
2020-02-19,109,Jackson County,0.0,0.0
2020-02-19,007,Ballard County,0.0,0.0
2020-02-19,103,Henry County,0.0,0.0
2020-02-19,167,Mercer County,0.0,0.0
2020-02-19,135,Lewis County,0.0,0.0
2020-02-19,221,Trigg County,0.0,0.0
2020-02-19,157,Marshall County,0.0,0.0
2020-02-19,099,Hart County,0.0,0.0
2020-02-19,137,Lincoln County,0.0,0.0
2020-02-19,199,Pulaski County,0.0,0.0
2020-02-19,037,Campbell County,0.0,0.0
2020-02-19,057,Cumberland County,0.0,0.0
2020-02-19,125,Laurel County,0.0,0.0
2020-02-19,085,Grayson County,0.0,0.0
2020-02-19,153,Magoffin County,0.0,0.0
2020-02-19,173,Montgomery County,0.0,0.0
2020-02-19,123,Larue County,0.0,0.0
2020-02-19,139,Livingston County,0.0,0.0
2020-02-19,211,Shelby County,0.0,0.0
2020-02-19,219,Todd County,0.0,0.0
2020-02-19,027,Breckinridge County,0.0,0.0
2020-02-19,213,Simpson County,0.0,0.0
2020-02-19,205,Rowan County,0.0,0.0
2020-02-19,041,Carroll County,0.0,0.0
2020-02-19,111,Jefferson County,0.0,0.0
2020-02-19,075,Fulton County,0.0,0.0
2020-02-19,093,Hardin County,0.0,0.0
2020-02-19,047,Christian County,0.0,0.0
2020-02-19,005,Anderson County,0.0,0.0
2020-02-19,185,Oldham County,0.0,0.0
2020-02-19,203,Rockcastle County,0.0,0.0
2020-02-19,223,Trimble County,0.0,0.0
2020-02-19,009,Barren County,0.0,0.0
2020-02-19,147,McCreary County,0.0,0.0
2020-02-19,191,Pendleton County,0.0,0.0
2020-02-19,215,Spencer County,0.0,0.0
2020-02-19,133,Letcher County,0.0,0.0
2020-02-19,049,Clark County,0.0,0.0
2020-02-19,239,Woodford County,0.0,0.0
2020-02-19,149,McLean County,0.0,0.0
2020-02-19,073,Franklin County,0.0,0.0
2020-02-19,165,Menifee County,0.0,0.0
2020-02-19,155,Marion County,0.0,0.0
2020-02-19,069,Fleming County,0.0,0.0
2020-02-19,033,Caldwell County,0.0,0.0
2020-02-19,079,Garrard County,0.0,0.0
2020-02-19,045,Casey County,0.0,0.0
2020-02-19,169,Metcalfe County,0.0,0.0
2020-02-19,207,Russell County,0.0,0.0
2020-02-19,163,Meade County,0.0,0.0
2020-02-19,179,Nelson County,0.0,0.0
2020-02-19,187,Owen County,0.0,0.0
2020-02-19,011,Bath County,0.0,0.0
2020-02-19,181,Nicholas County,0.0,0.0
2020-02-19,019,Boyd County,0.0,0.0
2020-02-19,115,Johnson County,0.0,0.0
2020-02-19,233,Webster County,0.0,0.0
2020-02-20,053,Clinton County,0.0,0.0
2020-02-20,003,Allen County,0.0,0.0
2020-02-20,231,Wayne County,0.0,0.0
2020-02-20,209,Scott County,0.0,0.0
2020-02-20,061,Edmonson County,0.0,0.0
2020-02-20,001,Adair County,0.0,0.0
2020-02-20,077,Gallatin County,0.0,0.0
2020-02-20,097,Harrison County,0.0,0.0
2020-02-20,017,Bourbon County,0.0,0.0
2020-02-20,193,Perry County,0.0,0.0
2020-02-20,055,Crittenden County,0.0,0.0
2020-02-20,119,Knott County,0.0,0.0
2020-02-20,127,Lawrence County,0.0,0.0
2020-02-20,175,Morgan County,0.0,0.0
2020-02-20,177,Muhlenberg County,0.0,0.0
2020-02-20,087,Green County,0.0,0.0
2020-02-20,237,Wolfe County,0.0,0.0
2020-02-20,201,Robertson County,0.0,0.0
2020-02-20,129,Lee County,0.0,0.0
2020-02-20,117,Kenton County,0.0,0.0
2020-02-20,151,Madison County,0.0,0.0
2020-02-20,159,Martin County,0.0,0.0
2020-02-20,189,Owsley County,0.0,0.0
2020-02-20,051,Clay County,0.0,0.0
2020-02-20,095,Harlan County,0.0,0.0
2020-02-20,063,Elliott County,0.0,0.0
2020-02-20,067,Fayette County,0.0,0.0
2020-02-20,091,Hancock County,0.0,0.0
2020-02-20,059,Daviess County,0.0,0.0
2020-02-20,197,Powell County,0.0,0.0
2020-02-20,083,Graves County,0.0,0.0
2020-02-20,113,Jessamine County,0.0,0.0
2020-02-20,171,Monroe County,0.0,0.0
2020-02-20,081,Grant County,0.0,0.0
2020-02-20,217,Taylor County,0.0,0.0
2020-02-20,089,Greenup County,0.0,0.0
2020-02-20,101,Henderson County,0.0,0.0
2020-02-20,141,Logan County,0.0,0.0
2020-02-20,031,Butler County,0.0,0.0
2020-02-20,071,Floyd County,0.0,0.0
2020-02-20,021,Boyle County,0.0,0.0
2020-02-20,065,Estill County,0.0,0.0
2020-02-20,029,Bullitt County,0.0,0.0
2020-02-20,015,Boone County,0.0,0.0
2020-02-20,229,Washington County,0.0,0.0
2020-02-20,039,Carlisle County,0.0,0.0
2020-02-20,235,Whitley County,0.0,0.0
2020-02-20,183,Ohio County,0.0,0.0
2020-02-20,161,Mason County,0.0,0.0
2020-02-20,023,Bracken County,0.0,0.0
2020-02-20,043,Carter County,0.0,0.0
2020-02-20,107,Hopkins County,0.0,0.0
2020-02-20,013,Bell County,0.0,0.0
2020-02-20,195,Pike County,0.0,0.0
2020-02-20,025,Breathitt County,0.0,0.0
2020-02-20,227,Warren County,0.0,0.0
2020-02-20,105,Hickman County,0.0,0.0
2020-02-20,145,McCracken County,0.0,0.0
2020-02-20,225,Union County,0.0,0.0
2020-02-20,131,Leslie County,0.0,0.0
2020-02-20,143,Lyon County,0.0,0.0
2020-02-20,121,Knox County,0.0,0.0
2020-02-20,035,Calloway County,0.0,0.0
2020-02-20,109,Jackson County,0.0,0.0
2020-02-20,007,Ballard County,0.0,0.0
2020-02-20,103,Henry County,0.0,0.0
2020-02-20,167,Mercer County,0.0,0.0
2020-02-20,135,Lewis County,0.0,0.0
2020-02-20,221,Trigg County,0.0,0.0
2020-02-20,157,Marshall County,0.0,0.0
2020-02-20,099,Hart County,0.0,0.0
2020-02-20,137,Lincoln County,0.0,0.0
2020-02-20,199,Pulaski County,0.0,0.0
2020-02-20,037,Campbell County,0.0,0.0
2020-02-20,057,Cumberland County,0.0,0.0
2020-02-20,125,Laurel County,0.0,0.0
2020-02-20,085,Grayson County,0.0,0.0
2020-02-20,153,Magoffin County,0.0,0.0
2020-02-20,173,Montgomery County,0.0,0.0
2020-02-20,123,Larue County,0.0,0.0
2020-02-20,139,Livingston County,0.0,0.0
2020-02-20,211,Shelby County,0.0,0.0
2020-02-20,219,Todd County,0.0,0.0
2020-02-20,027,Breckinridge County,0.0,0.0
2020-02-20,213,Simpson County,0.0,0.0
2020-02-20,205,Rowan County,0.0,0.0
2020-02-20,041,Carroll County,0.0,0.0
2020-02-20,111,Jefferson County,0.0,0.0
2020-02-20,075,Fulton County,0.0,0.0
2020-02-20,093,Hardin County,0.0,0.0
2020-02-20,047,Christian County,0.0,0.0
2020-02-20,005,Anderson County,0.0,0.0
2020-02-20,185,Oldham County,0.0,0.0
2020-02-20,203,Rockcastle County,0.0,0.0
2020-02-20,223,Trimble County,0.0,0.0
2020-02-20,009,Barren County,0.0,0.0
2020-02-20,147,McCreary County,0.0,0.0
2020-02-20,191,Pendleton County,0.0,0.0
2020-02-20,215,Spencer County,0.0,0.0
2020-02-20,133,Letcher County,0.0,0.0
2020-02-20,049,Clark County,0.0,0.0
2020-02-20,239,Woodford County,0.0,0.0
2020-02-20,149,McLean County,0.0,0.0
2020-02-20,073,Franklin County,0.0,0.0
2020-02-20,165,Menifee County,0.0,0.0
2020-02-20,155,Marion County,0.0,0.0
2020-02-20,069,Fleming County,0.0,0.0
2020-02-20,033,Caldwell County,0.0,0.0
2020-02-20,079,Garrard County,0.0,0.0
2020-02-20,045,Casey County,0.0,0.0
2020-02-20,169,Metcalfe County,0.0,0.0
2020-02-20,207,Russell County,0.0,0.0
2020-02-20,163,Meade County,0.0,0.0
2020-02-20,179,Nelson County,0.0,0.0
2020-02-20,187,Owen County,0.0,0.0
2020-02-20,011,Bath County,0.0,0.0
2020-02-20,181,Nicholas County,0.0,0.0
2020-02-20,019,Boyd County,0.0,0.0
2020-02-20,115,Johnson County,0.0,0.0
2020-02-20,233,Webster County,0.0,0.0
2020-02-21,053,Clinton County,0.0,0.0
2020-02-21,003,Allen County,0.0,0.0
2020-02-21,231,Wayne County,0.0,0.0
2020-02-21,209,Scott County,0.0,0.0
2020-02-21,061,Edmonson County,0.0,0.0
2020-02-21,001,Adair County,0.0,0.0
2020-02-21,077,Gallatin County,0.0,0.0
2020-02-21,097,Harrison County,0.0,0.0
2020-02-21,017,Bourbon County,0.0,0.0
2020-02-21,193,Perry County,0.0,0.0
2020-02-21,055,Crittenden County,0.0,0.0
2020-02-21,119,Knott County,0.0,0.0
2020-02-21,127,Lawrence County,0.0,0.0
2020-02-21,175,Morgan County,0.0,0.0
2020-02-21,177,Muhlenberg County,0.0,0.0
2020-02-21,087,Green County,0.0,0.0
2020-02-21,237,Wolfe County,0.0,0.0
2020-02-21,201,Robertson County,0.0,0.0
2020-02-21,129,Lee County,0.0,0.0
2020-02-21,117,Kenton County,0.0,0.0
2020-02-21,151,Madison County,0.0,0.0
2020-02-21,159,Martin County,0.0,0.0
2020-02-21,189,Owsley County,0.0,0.0
2020-02-21,051,Clay County,0.0,0.0
2020-02-21,095,Harlan County,0.0,0.0
2020-02-21,063,Elliott County,0.0,0.0
2020-02-21,067,Fayette County,0.0,0.0
2020-02-21,091,Hancock County,0.0,0.0
2020-02-21,059,Daviess County,0.0,0.0
2020-02-21,197,Powell County,0.0,0.0
2020-02-21,083,Graves County,0.0,0.0
2020-02-21,113,Jessamine County,0.0,0.0
2020-02-21,171,Monroe County,0.0,0.0
2020-02-21,081,Grant County,0.0,0.0
2020-02-21,217,Taylor County,0.0,0.0
2020-02-21,089,Greenup County,0.0,0.0
2020-02-21,101,Henderson County,0.0,0.0
2020-02-21,141,Logan County,0.0,0.0
2020-02-21,031,Butler County,0.0,0.0
2020-02-21,071,Floyd County,0.0,0.0
2020-02-21,021,Boyle County,0.0,0.0
2020-02-21,065,Estill County,0.0,0.0
2020-02-21,029,Bullitt County,0.0,0.0
2020-02-21,015,Boone County,0.0,0.0
2020-02-21,229,Washington County,0.0,0.0
2020-02-21,039,Carlisle County,0.0,0.0
2020-02-21,235,Whitley County,0.0,0.0
2020-02-21,183,Ohio County,0.0,0.0
2020-02-21,161,Mason County,0.0,0.0
2020-02-21,023,Bracken County,0.0,0.0
2020-02-21,043,Carter County,0.0,0.0
2020-02-21,107,Hopkins County,0.0,0.0
2020-02-21,013,Bell County,0.0,0.0
2020-02-21,195,Pike County,0.0,0.0
2020-02-21,025,Breathitt County,0.0,0.0
2020-02-21,227,Warren County,0.0,0.0
2020-02-21,105,Hickman County,0.0,0.0
2020-02-21,145,McCracken County,0.0,0.0
2020-02-21,225,Union County,0.0,0.0
2020-02-21,131,Leslie County,0.0,0.0
2020-02-21,143,Lyon County,0.0,0.0
2020-02-21,121,Knox County,0.0,0.0
2020-02-21,035,Calloway County,0.0,0.0
2020-02-21,109,Jackson County,0.0,0.0
2020-02-21,007,Ballard County,0.0,0.0
2020-02-21,103,Henry County,0.0,0.0
2020-02-21,167,Mercer County,0.0,0.0
2020-02-21,135,Lewis County,0.0,0.0
2020-02-21,221,Trigg County,0.0,0.0
2020-02-21,157,Marshall County,0.0,0.0
2020-02-21,099,Hart County,0.0,0.0
2020-02-21,137,Lincoln County,0.0,0.0
2020-02-21,199,Pulaski County,0.0,0.0
2020-02-21,037,Campbell County,0.0,0.0
2020-02-21,057,Cumberland County,0.0,0.0
2020-02-21,125,Laurel County,0.0,0.0
2020-02-21,085,Grayson County,0.0,0.0
2020-02-21,153,Magoffin County,0.0,0.0
2020-02-21,173,Montgomery County,0.0,0.0
2020-02-21,123,Larue County,0.0,0.0
2020-02-21,139,Livingston County,0.0,0.0
2020-02-21,211,Shelby County,0.0,0.0
2020-02-21,219,Todd County,0.0,0.0
2020-02-21,027,Breckinridge County,0.0,0.0
2020-02-21,213,Simpson County,0.0,0.0
2020-02-21,205,Rowan County,0.0,0.0
2020-02-21,041,Carroll County,0.0,0.0
2020-02-21,111,Jefferson County,0.0,0.0
2020-02-21,075,Fulton County,0.0,0.0
2020-02-21,093,Hardin County,0.0,0.0
2020-02-21,047,Christian County,0.0,0.0
2020-02-21,005,Anderson County,0.0,0.0
2020-02-21,185,Oldham County,0.0,0.0
2020-02-21,203,Rockcastle County,0.0,0.0
2020-02-21,223,Trimble County,0.0,0.0
2020-02-21,009,Barren County,0.0,0.0
2020-02-21,147,McCreary County,0.0,0.0
2020-02-21,191,Pendleton County,0.0,0.0
2020-02-21,215,Spencer County,0.0,0.0
2020-02-21,133,Letcher County,0.0,0.0
2020-02-21,049,Clark County,0.0,0.0
2020-02-21,239,Woodford County,0.0,0.0
2020-02-21,149,McLean County,0.0,0.0
2020-02-21,073,Franklin County,0.0,0.0
2020-02-21,165,Menifee County,0.0,0.0
2020-02-21,155,Marion County,0.0,0.0
2020-02-21,069,Fleming County,0.0,0.0
2020-02-21,033,Caldwell County,0.0,0.0
2020-02-21,079,Garrard County,0.0,0.0
2020-02-21,045,Casey County,0.0,0.0
2020-02-21,169,Metcalfe County,0.0,0.0
2020-02-21,207,Russell County,0.0,0.0
2020-02-21,163,Meade County,0.0,0.0
2020-02-21,179,Nelson County,0.0,0.0
2020-02-21,187,Owen County,0.0,0.0
2020-02-21,011,Bath County,0.0,0.0
2020-02-21,181,Nicholas County,0.0,0.0
2020-02-21,019,Boyd County,0.0,0.0
2020-02-21,115,Johnson County,0.0,0.0
2020-02-21,233,Webster County,0.0,0.0
2020-02-22,053,Clinton County,0.0,0.0
2020-02-22,003,Allen County,0.0,0.0
2020-02-22,231,Wayne County,0.0,0.0
2020-02-22,209,Scott County,0.0,0.0
2020-02-22,061,Edmonson County,0.0,0.0
2020-02-22,001,Adair County,0.0,0.0
2020-02-22,077,Gallatin County,0.0,0.0
2020-02-22,097,Harrison County,0.0,0.0
2020-02-22,017,Bourbon County,0.0,0.0
2020-02-22,193,Perry County,0.0,0.0
2020-02-22,055,Crittenden County,0.0,0.0
2020-02-22,119,Knott County,0.0,0.0
2020-02-22,127,Lawrence County,0.0,0.0
2020-02-22,175,Morgan County,0.0,0.0
2020-02-22,177,Muhlenberg County,0.0,0.0
2020-02-22,087,Green County,0.0,0.0
2020-02-22,237,Wolfe County,0.0,0.0
2020-02-22,201,Robertson County,0.0,0.0
2020-02-22,129,Lee County,0.0,0.0
2020-02-22,117,Kenton County,0.0,0.0
2020-02-22,151,Madison County,0.0,0.0
2020-02-22,159,Martin County,0.0,0.0
2020-02-22,189,Owsley County,0.0,0.0
2020-02-22,051,Clay County,0.0,0.0
2020-02-22,095,Harlan County,0.0,0.0
2020-02-22,063,Elliott County,0.0,0.0
2020-02-22,067,Fayette County,0.0,0.0
2020-02-22,091,Hancock County,0.0,0.0
2020-02-22,059,Daviess County,0.0,0.0
2020-02-22,197,Powell County,0.0,0.0
2020-02-22,083,Graves County,0.0,0.0
2020-02-22,113,Jessamine County,0.0,0.0
2020-02-22,171,Monroe County,0.0,0.0
2020-02-22,081,Grant County,0.0,0.0
2020-02-22,217,Taylor County,0.0,0.0
2020-02-22,089,Greenup County,0.0,0.0
2020-02-22,101,Henderson County,0.0,0.0
2020-02-22,141,Logan County,0.0,0.0
2020-02-22,031,Butler County,0.0,0.0
2020-02-22,071,Floyd County,0.0,0.0
2020-02-22,021,Boyle County,0.0,0.0
2020-02-22,065,Estill County,0.0,0.0
2020-02-22,029,Bullitt County,0.0,0.0
2020-02-22,015,Boone County,0.0,0.0
2020-02-22,229,Washington County,0.0,0.0
2020-02-22,039,Carlisle County,0.0,0.0
2020-02-22,235,Whitley County,0.0,0.0
2020-02-22,183,Ohio County,0.0,0.0
2020-02-22,161,Mason County,0.0,0.0
2020-02-22,023,Bracken County,0.0,0.0
2020-02-22,043,Carter County,0.0,0.0
2020-02-22,107,Hopkins County,0.0,0.0
2020-02-22,013,Bell County,0.0,0.0
2020-02-22,195,Pike County,0.0,0.0
2020-02-22,025,Breathitt County,0.0,0.0
2020-02-22,227,Warren County,0.0,0.0
2020-02-22,105,Hickman County,0.0,0.0
2020-02-22,145,McCracken County,0.0,0.0
2020-02-22,225,Union County,0.0,0.0
2020-02-22,131,Leslie County,0.0,0.0
2020-02-22,143,Lyon County,0.0,0.0
2020-02-22,121,Knox County,0.0,0.0
2020-02-22,035,Calloway County,0.0,0.0
2020-02-22,109,Jackson County,0.0,0.0
2020-02-22,007,Ballard County,0.0,0.0
2020-02-22,103,Henry County,0.0,0.0
2020-02-22,167,Mercer County,0.0,0.0
2020-02-22,135,Lewis County,0.0,0.0
2020-02-22,221,Trigg County,0.0,0.0
2020-02-22,157,Marshall County,0.0,0.0
2020-02-22,099,Hart County,0.0,0.0
2020-02-22,137,Lincoln County,0.0,0.0
2020-02-22,199,Pulaski County,0.0,0.0
2020-02-22,037,Campbell County,0.0,0.0
2020-02-22,057,Cumberland County,0.0,0.0
2020-02-22,125,Laurel County,0.0,0.0
2020-02-22,085,Grayson County,0.0,0.0
2020-02-22,153,Magoffin County,0.0,0.0
2020-02-22,173,Montgomery County,0.0,0.0
2020-02-22,123,Larue County,0.0,0.0
2020-02-22,139,Livingston County,0.0,0.0
2020-02-22,211,Shelby County,0.0,0.0
2020-02-22,219,Todd County,0.0,0.0
2020-02-22,027,Breckinridge County,0.0,0.0
2020-02-22,213,Simpson County,0.0,0.0
2020-02-22,205,Rowan County,0.0,0.0
2020-02-22,041,Carroll County,0.0,0.0
2020-02-22,111,Jefferson County,0.0,0.0
2020-02-22,075,Fulton County,0.0,0.0
2020-02-22,093,Hardin County,0.0,0.0
2020-02-22,047,Christian County,0.0,0.0
2020-02-22,005,Anderson County,0.0,0.0
2020-02-22,185,Oldham County,0.0,0.0
2020-02-22,203,Rockcastle County,0.0,0.0
2020-02-22,223,Trimble County,0.0,0.0
2020-02-22,009,Barren County,0.0,0.0
2020-02-22,147,McCreary County,0.0,0.0
2020-02-22,191,Pendleton County,0.0,0.0
2020-02-22,215,Spencer County,0.0,0.0
2020-02-22,133,Letcher County,0.0,0.0
2020-02-22,049,Clark County,0.0,0.0
2020-02-22,239,Woodford County,0.0,0.0
2020-02-22,149,McLean County,0.0,0.0
2020-02-22,073,Franklin County,0.0,0.0
2020-02-22,165,Menifee County,0.0,0.0
2020-02-22,155,Marion County,0.0,0.0
2020-02-22,069,Fleming County,0.0,0.0
2020-02-22,033,Caldwell County,0.0,0.0
2020-02-22,079,Garrard County,0.0,0.0
2020-02-22,045,Casey County,0.0,0.0
2020-02-22,169,Metcalfe County,0.0,0.0
2020-02-22,207,Russell County,0.0,0.0
2020-02-22,163,Meade County,0.0,0.0
2020-02-22,179,Nelson County,0.0,0.0
2020-02-22,187,Owen County,0.0,0.0
2020-02-22,011,Bath County,0.0,0.0
2020-02-22,181,Nicholas County,0.0,0.0
2020-02-22,019,Boyd County,0.0,0.0
2020-02-22,115,Johnson County,0.0,0.0
2020-02-22,233,Webster County,0.0,0.0
2020-02-23,053,Clinton County,0.0,0.0
2020-02-23,003,Allen County,0.0,0.0
2020-02-23,231,Wayne County,0.0,0.0
2020-02-23,209,Scott County,0.0,0.0
2020-02-23,061,Edmonson County,0.0,0.0
2020-02-23,001,Adair County,0.0,0.0
2020-02-23,077,Gallatin County,0.0,0.0
2020-02-23,097,Harrison County,0.0,0.0
2020-02-23,017,Bourbon County,0.0,0.0
2020-02-23,193,Perry County,0.0,0.0
2020-02-23,055,Crittenden County,0.0,0.0
2020-02-23,119,Knott County,0.0,0.0
2020-02-23,127,Lawrence County,0.0,0.0
2020-02-23,175,Morgan County,0.0,0.0
2020-02-23,177,Muhlenberg County,0.0,0.0
2020-02-23,087,Green County,0.0,0.0
2020-02-23,237,Wolfe County,0.0,0.0
2020-02-23,201,Robertson County,0.0,0.0
2020-02-23,129,Lee County,0.0,0.0
2020-02-23,117,Kenton County,0.0,0.0
2020-02-23,151,Madison County,0.0,0.0
2020-02-23,159,Martin County,0.0,0.0
2020-02-23,189,Owsley County,0.0,0.0
2020-02-23,051,Clay County,0.0,0.0
2020-02-23,095,Harlan County,0.0,0.0
2020-02-23,063,Elliott County,0.0,0.0
2020-02-23,067,Fayette County,0.0,0.0
2020-02-23,091,Hancock County,0.0,0.0
2020-02-23,059,Daviess County,0.0,0.0
2020-02-23,197,Powell County,0.0,0.0
2020-02-23,083,Graves County,0.0,0.0
2020-02-23,113,Jessamine County,0.0,0.0
2020-02-23,171,Monroe County,0.0,0.0
2020-02-23,081,Grant County,0.0,0.0
2020-02-23,217,Taylor County,0.0,0.0
2020-02-23,089,Greenup County,0.0,0.0
2020-02-23,101,Henderson County,0.0,0.0
2020-02-23,141,Logan County,0.0,0.0
2020-02-23,031,Butler County,0.0,0.0
2020-02-23,071,Floyd County,0.0,0.0
2020-02-23,021,Boyle County,0.0,0.0
2020-02-23,065,Estill County,0.0,0.0
2020-02-23,029,Bullitt County,0.0,0.0
2020-02-23,015,Boone County,0.0,0.0
2020-02-23,229,Washington County,0.0,0.0
2020-02-23,039,Carlisle County,0.0,0.0
2020-02-23,235,Whitley County,0.0,0.0
2020-02-23,183,Ohio County,0.0,0.0
